,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD
0,0.23903011123159293,0.9705,294,0,0.1899666666666667,294.0
1,0.06627165271626559,0.9737,262,0,0.2013,262.0
2,0.04923768233366883,0.9816,183,0,0.1915,183.0
3,0.049046734948508516,0.979,210,0,0.251,210.0
4,0.03684043906517883,0.9799,201,0,0.2068,201.0
5,0.03481815890932797,0.9773,227,0,0.21833333333333335,227.0
6,0.031748955170668634,0.9894,106,0,0.2690333333333333,106.0
7,0.027803908747835344,0.9864,135,0,0.25543333333333335,135.0
8,0.029785249420111057,0.9778,221,0,0.2567333333333333,221.0
9,0.025441125457384573,0.9845,154,0,0.2202333333333333,154.0
10,0.026668786671934033,0.961,390,0,0.1858,390.0
11,0.026982858755637204,0.967,330,0,0.23053333333333334,330.0
12,0.027059750578704793,0.989,110,0,0.24563333333333334,110.0
13,0.024248879757582713,0.9806,193,0,0.23756666666666668,193.0
14,0.025873223890618448,0.9901,99,0,0.24860000000000002,99.0
15,0.018718928726924173,0.8646,1353,0,0.16823333333333332,1353.0
16,0.021492164582417442,0.9859,141,0,0.25220000000000004,141.0
17,0.019993488498810014,0.9824,175,0,0.23693333333333333,175.0
18,0.02274461820468938,0.9918,81,0,0.27309999999999995,81.0
19,0.01673152167664673,0.9727,272,0,0.2338,272.0
20,0.020274899558935897,0.9804,195,0,0.2136,195.0
21,0.01773474272888172,0.9878,121,0,0.24586666666666668,121.0
22,0.018093665380611457,0.9888,111,0,0.25993333333333335,111.0
23,0.014808191353507808,0.9892,108,0,0.2556,108.0
24,0.011803993675812792,0.9883,117,0,0.26263333333333333,117.0
25,0.013744630953971557,0.987,130,0,0.23583333333333334,130.0
26,0.01589971913095464,0.9891,109,0,0.26516666666666666,109.0
27,0.015102725376536735,0.9925,74,0,0.241,74.0
28,0.01061439592071855,0.9925,74,0,0.22833333333333336,74.0
29,0.011546019803257167,0.9905,94,0,0.2257,94.0
30,0.008771941044992062,0.9924,76,0,0.21630000000000002,76.0
31,0.011675260005275724,0.987,130,0,0.21533333333333335,130.0
32,0.01079659095812298,0.9921,79,0,0.22506666666666666,79.0
33,0.009817663801622752,0.9938,61,0,0.2416,61.0
34,0.008871704848483639,0.9928,71,0,0.23450000000000001,71.0
35,0.007561753406743766,0.9899,100,0,0.2292,100.0
36,0.009598417315508584,0.9898,101,0,0.2359,101.0
37,0.007983191748371804,0.9888,111,0,0.21503333333333333,111.0
38,0.009333562443442673,0.9822,178,0,0.20313333333333336,178.0
39,0.00796268908979323,0.9914,86,0,0.23006666666666667,86.0
40,0.005875690107690455,0.993,70,0,0.2561666666666667,70.0
41,0.008255464061332108,0.9904,96,0,0.24403333333333332,96.0
42,0.00690996234888924,0.9928,71,0,0.27366666666666667,71.0
43,0.006682720893282218,0.9874,125,0,0.23040000000000002,125.0
44,0.005896791035930039,0.9944,56,0,0.23856666666666662,56.0
45,0.006532713895590308,0.9935,64,0,0.24713333333333332,64.0
46,0.0044728496076457186,0.9939,60,0,0.23323333333333332,60.0
47,0.008356376988756423,0.9885,114,0,0.2261,114.0
48,0.004123112461980502,0.9939,60,0,0.22126666666666664,60.0
49,0.0043118671185578186,0.993,70,0,0.23700000000000002,70.0
50,0.0046007415232320464,0.993,70,0,0.23086666666666666,70.0
51,0.007163171392868287,0.9943,57,0,0.22643333333333335,57.0
52,0.004085067620558618,0.9946,53,0,0.23776666666666668,53.0
53,0.005020504404446794,0.9925,74,0,0.24583333333333332,74.0
54,0.00388997835135567,0.9931,69,0,0.23606666666666667,69.0
55,0.004945527140381294,0.9939,60,0,0.23996666666666666,60.0
56,0.003999136930941367,0.9936,63,0,0.24606666666666666,63.0
57,0.004648077805341124,0.9938,61,0,0.24063333333333334,61.0
58,0.0030072750958606434,0.9947,52,0,0.2345333333333333,52.0
59,0.0038326290371961907,0.9928,71,0,0.2473666666666667,71.0
60,0.005587447840951927,0.9919,80,0,0.2705,80.0
61,0.002162892986757009,0.9956,43,0,0.24786666666666668,43.0
62,0.0048469493566731985,0.9935,64,0,0.2622,64.0
63,0.006330219237505415,0.989,110,0,0.22683333333333333,110.0
64,0.00437269496788702,0.994,60,0,0.25636666666666663,60.0
65,0.004717942382633491,0.9928,71,0,0.2594,71.0
66,0.0028983463432241128,0.9897,102,0,0.24203333333333335,102.0
67,0.0036970469713921775,0.9932,68,0,0.23293333333333333,68.0
68,0.0028852999290084258,0.9936,63,0,0.2351333333333333,63.0
69,0.0023782118363420536,0.9942,58,0,0.23783333333333334,58.0
70,0.003675747812264862,0.9932,68,0,0.2285666666666667,68.0
71,0.0031146284607473807,0.9944,56,0,0.236,56.0
72,0.004791849748748249,0.9925,74,0,0.2474666666666667,74.0
73,0.004203153861653496,0.9924,76,0,0.219,76.0
74,0.0023734629316342205,0.9882,118,0,0.21396666666666667,118.0
75,0.0038859416135408795,0.9937,62,0,0.2303666666666667,62.0
76,0.0025249651149569525,0.9917,82,0,0.24500000000000002,82.0
77,0.0038128436159171096,0.9935,64,0,0.24403333333333332,64.0
78,0.0038943001518472226,0.9925,74,0,0.22940000000000002,74.0
79,0.003620526184564565,0.9939,60,0,0.22739999999999996,60.0
80,0.004116911629175687,0.9934,66,0,0.2560333333333334,66.0
81,0.0014988646833671373,0.9932,68,0,0.2362,68.0
82,0.0018535465023569657,0.9932,68,0,0.25579999999999997,68.0
83,0.004057103808205179,0.9926,73,0,0.25273333333333337,73.0
84,0.0032897433344741497,0.9941,59,0,0.24566666666666667,59.0
