,test_acc,test_error,test_acc_OOD,test_error_OOD,CIFAR_10C_acc
0,0.4747824367088608,66.78481012658227,0.2642075421940928,279.9493670886076,0.39759857382550334
1,0.8345530063291139,20.911392405063292,0.41927083333333326,220.45569620253164,0.6212248322147651
2,0.8372231012658228,20.658227848101266,0.40549182489451485,225.48101265822785,0.6146182885906041
3,0.8345530063291139,21.088607594936708,0.43064345991561176,215.873417721519,0.6356963087248322
4,0.8452333860759493,19.72151898734177,0.40756856540084385,224.8227848101266,0.5970532718120806
5,0.873318829113924,16.21518987341772,0.4481144514767934,208.83544303797467,0.6529467281879194
6,0.8886471518987342,14.075949367088608,0.4489055907172996,209.53164556962025,0.6700098873441995
7,0.8787579113924051,15.341772151898734,0.44511471518987333,210.9620253164557,0.6614633269415149
8,0.857001582278481,18.126582278481013,0.3840321729957806,233.25316455696202,0.6275841922339406
9,0.8868670886075949,14.39240506329114,0.4285007911392405,216.43037974683546,0.606678451581975
