../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100,none,0,topdown,False,False,False,True,0,3.6858248384579824,21.504407051282048,35.637019230769226,32.39182692307692,30.458733974358974,17.337740384615387,13.050881410256409,10.817307692307693,0.0,0.096397764980793
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100,none,0,topdown,False,False,False,True,0,3.752073023372992,20.27243589743589,33.96434294871795,30.639022435897434,29.146634615384613,16.756810897435898,12.690304487179487,10.777243589743591,0.0,0.11132583767175674
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100,none,0,topdown,False,False,False,True,0,3.6892548364884585,21.57451923076923,34.34495192307692,31.260016025641026,29.91786858974359,16.015625,12.049278846153847,10.24639423076923,0.0,0.09639091789722443
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100,none,0,topdown,False,False,False,True,0,3.7289450670381905,20.582932692307686,34.25480769230769,30.969551282051285,29.186698717948715,16.536458333333336,12.369791666666668,10.226362179487179,0.0,0.10700596868991852
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100,none,0,topdown,False,False,False,True,0,3.7312751296339433,20.372596153846157,33.95432692307692,30.578926282051285,28.926282051282055,16.98717948717949,12.970753205128204,10.817307692307693,0.0,0.10698726773262024
../../../saved_checkpoint/cifar100/cifar100_topdown_1.model,cifar100,none,0,topdown,False,False,False,True,0,3.6981073651047627,21.193910256410252,35.61698717948718,32.19150641025641,30.23838141025641,17.427884615384613,13.181089743589745,10.867387820512821,0.0,0.0987459346652031
../../../saved_checkpoint/cifar100/cifar100_topdown_2.model,cifar100,none,0,topdown,False,False,False,True,0,3.726123292098401,21.18389423076923,35.12620192307692,31.750801282051285,30.198317307692307,17.107371794871796,12.910657051282051,10.9375,0.0,0.10127989202737808
../../../saved_checkpoint/cifar100/cifar100_topdown_3.model,cifar100,none,0,topdown,False,False,False,True,0,3.7058097382528774,21.193910256410252,34.625400641025635,31.300080128205128,29.627403846153843,17.157451923076923,12.850560897435898,10.576923076923077,0.0,0.09560605883598328
../../../saved_checkpoint/cifar100/cifar100_topdown_4.model,cifar100,none,0,topdown,False,False,False,True,0,3.747821195707912,20.322516025641026,34.465144230769226,31.08974358974359,29.49719551282051,16.927083333333336,12.830528846153847,10.997596153846153,0.0,0.10931582748889923
../../../saved_checkpoint/cifar100/cifar100_topdown_5.model,cifar100,none,0,topdown,False,False,False,True,0,3.74120313059019,20.983573717948723,34.00440705128205,30.60897435897436,29.09655448717949,16.486378205128204,12.189503205128204,10.296474358974358,0.0,0.1041204035282135
