,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD,CIFAR_10C_acc
0,1.8899130864735068,0.37242879746835444,79.62025316455696,0,0.23605617088607592,96.63291139240506,0.3580773007856341
1,1.5155878854494025,0.4563884493670886,68.78481012658227,0,0.280920358649789,91.0084388185654,0.43515361952861953
2,1.269424973395619,0.512559335443038,61.860759493670884,0,0.2914688818565401,89.89451476793249,0.48297558922558925
3,1.0893651431929456,0.595431170886076,51.25316455696203,0,0.3197521097046413,86.24472573839661,0.5535406144781144
4,0.9426351294030239,0.6428995253164557,45.265822784810126,0,0.34490374472573837,82.96624472573839,0.6053784371492704
5,0.8164011196498453,0.6762262658227848,41.08860759493671,0,0.36339662447257376,80.68776371308017,0.6298979377104377
6,0.7214427395676174,0.7096518987341772,36.9873417721519,0,0.3435192510548523,82.9957805907173,0.6403865039281705
7,0.639316263207554,0.7411985759493671,33.037974683544306,0,0.3639899789029536,80.61181434599158,0.6670735129068462
8,0.5729833667295693,0.7490110759493671,31.860759493670887,0,0.34810126582278483,82.40928270042195,0.6920279180695846
9,0.4931703996266762,0.7501977848101266,31.620253164556964,0,0.3715058016877637,79.44303797468353,0.6944216470258137
10,0.43402530225741603,0.7485166139240507,31.924050632911392,0,0.3834058544303797,78.0379746835443,0.677761994949495
11,0.373872803945611,0.7791732594936709,28.088607594936708,0,0.3740770042194093,79.11392405063292,0.7172716750841751
12,0.32932498028678614,0.7742286392405063,28.544303797468356,0,0.35677083333333326,81.35864978902951,0.6948337542087543
13,0.2978564384155465,0.7761075949367089,28.037974683544302,0,0.3903283227848101,77.00421940928271,0.7159178591470258
14,0.23339739808962293,0.7760087025316456,28.40506329113924,0,0.36751714135021096,80.1603375527426,0.6989653479236813
15,0.19701998996256043,0.7789754746835443,28.11392405063291,0,0.36408887130801687,80.65822784810125,0.7017746913580247
16,0.16913949507866463,0.7865901898734177,27.139240506329113,0,0.3625725210970464,80.46835443037975,0.6919191919191919
17,0.14582693521069348,0.7768987341772152,28.11392405063291,0,0.36758306962025317,80.21097046413502,0.7016957772166106
