,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD,CIFAR_10C_acc
0,2.30278143830543,0.1027492088607595,113.60759493670886,0,0.10805643459915615,112.95780590717301,0.10277076318742986
1,2.3026724331570367,0.10245253164556962,113.64556962025317,0,0.10654008438818567,113.15189873417724,0.10201844837261505
2,2.3026495084275296,0.1027492088607595,113.60759493670886,0,0.10670490506329114,113.10126582278484,0.10233936588103255
3,2.3026380817385483,0.10215585443037975,113.68354430379746,0,0.10782568565400845,112.98734177215188,0.10222362514029182
4,2.302641731109062,0.10215585443037975,113.68354430379746,0,0.1085508966244726,112.8945147679325,0.10274796576879909
5,2.302632885257693,0.10423259493670886,113.41772151898734,0,0.10828718354430379,112.9282700421941,0.10302328843995512
6,2.3026280159497783,0.10344145569620253,113.51898734177215,0,0.10683676160337552,113.08438818565402,0.10295489618406285
7,2.3026487078979936,0.1037381329113924,113.48101265822785,0,0.1083201476793249,112.92405063291139,0.10317059483726151
8,2.3026298911032015,0.10166139240506329,113.74683544303798,0,0.10677083333333334,113.09282700421942,0.10211840628507296
9,2.3026408557474176,0.10195806962025317,113.70886075949367,0,0.10597969409282701,113.22362869198314,0.10203423120089787
10,2.3026415509899167,0.10265031645569621,113.62025316455696,0,0.10749604430379747,113.02953586497891,0.10246036756453424
11,2.3026389718925864,0.10344145569620253,113.51898734177215,0,0.105979694092827,113.1940928270042,0.10210262345679012
12,2.302636767825941,0.10255142405063292,113.63291139240506,0,0.107331223628692,113.02109704641352,0.10265502244668911
13,2.30263192462225,0.10195806962025317,113.70886075949367,0,0.10654008438818567,113.15189873417721,0.10205527497194164
14,2.3026465769231756,0.10294699367088607,113.58227848101266,0,0.10746308016877636,113.00421940928271,0.1024077581369248
15,2.302640012580983,0.10334256329113924,113.53164556962025,0,0.10512262658227849,113.3037974683544,0.10199214365881033
16,2.3026307603738605,0.10265031645569621,113.62025316455696,0,0.10565005274261603,113.23628691983124,0.1021973204264871
17,2.302636915749877,0.10314477848101265,113.55696202531645,0,0.10617747890295359,113.1983122362869,0.10199740460157128
