1,165,-167.619846
2,330,-167.638623
3,495,-167.653075
4,660,-167.618542
5,825,-167.635377
6,990,-167.674266
7,1155,-167.673179
8,1320,-167.632598
9,1485,-167.660141
10,1650,-167.668973
11,1815,-167.633194
12,1980,-167.669839
13,2145,-167.678000
14,2310,-167.676860
15,2475,-167.627314
16,2640,-167.684318
17,2805,-167.615034
18,2970,-167.638314
19,3135,-167.684211
20,3300,-167.628875
21,3465,-167.656336
22,3630,-167.638450
23,3795,-167.618774
24,3960,-167.649059
25,4125,-167.642863
26,4290,-167.658263
27,4455,-167.645301
28,4620,-167.623897
29,4785,-167.666117
30,4950,-167.610551
31,5115,-167.645254
32,5280,-167.629214
33,5445,-167.648161
34,5610,-167.699469
35,5775,-167.649548
36,5940,-167.632910
37,6105,-167.640475
38,6270,-167.637225
39,6435,-167.682812
40,6600,-167.616774
41,6765,-167.650179
42,6930,-167.641219
43,7095,-167.622544
44,7260,-167.662879
45,7425,-167.674820
46,7590,-167.603829
47,7755,-167.648614
48,7920,-167.682179
49,8085,-167.665907
50,8250,-167.655878
51,8415,-167.662101
52,8580,-167.655610
53,8745,-167.635589
54,8910,-167.615056
55,9075,-167.611430
56,9240,-167.603159
57,9405,-167.660210
58,9570,-167.670961
59,9735,-167.607888
60,9900,-167.617724
61,10065,-167.629669
62,10230,-167.596110
63,10395,-167.635452
64,10560,-167.657397
65,10725,-167.656994
66,10890,-167.661626
67,11055,-167.669778
68,11220,-167.622502
69,11385,-167.691420
70,11550,-167.634840
71,11715,-167.659192
72,11880,-167.652803
73,12045,-167.661262
74,12210,-167.658946
75,12375,-167.663720
76,12540,-167.637958
77,12705,-167.656629
78,12870,-167.654760
79,13035,-167.619316
80,13200,-167.618457
81,13365,-167.621526
82,13530,-167.635025
83,13695,-167.676580
84,13860,-167.686259
