1,165,0.497593
2,330,0.497386
3,495,0.497399
4,660,0.497299
5,825,0.497644
6,990,0.497264
7,1155,0.497600
8,1320,0.497587
9,1485,0.497415
10,1650,0.497351
11,1815,0.497215
12,1980,0.497194
13,2145,0.497464
14,2310,0.497535
15,2475,0.497511
16,2640,0.497169
17,2805,0.497511
18,2970,0.497472
19,3135,0.497168
20,3300,0.497137
21,3465,0.497585
22,3630,0.497413
23,3795,0.497408
24,3960,0.497148
25,4125,0.497355
26,4290,0.497353
27,4455,0.497546
28,4620,0.497419
29,4785,0.497172
30,4950,0.497296
31,5115,0.497099
32,5280,0.497370
33,5445,0.497200
34,5610,0.497524
35,5775,0.497195
36,5940,0.497259
37,6105,0.497218
38,6270,0.497387
39,6435,0.497447
40,6600,0.497704
41,6765,0.497334
42,6930,0.497329
43,7095,0.497037
44,7260,0.497394
45,7425,0.497243
46,7590,0.497475
47,7755,0.497258
48,7920,0.497333
49,8085,0.497122
50,8250,0.497453
51,8415,0.497293
52,8580,0.497266
53,8745,0.497343
54,8910,0.497534
55,9075,0.497416
56,9240,0.497111
57,9405,0.497566
58,9570,0.497748
59,9735,0.497393
60,9900,0.497231
61,10065,0.497090
62,10230,0.497539
63,10395,0.497337
64,10560,0.497483
65,10725,0.497367
66,10890,0.497525
67,11055,0.497583
68,11220,0.497530
69,11385,0.497582
70,11550,0.497442
71,11715,0.497206
72,11880,0.497413
73,12045,0.497496
74,12210,0.497316
75,12375,0.497466
76,12540,0.497306
77,12705,0.497038
78,12870,0.497322
79,13035,0.497180
80,13200,0.497372
81,13365,0.497203
82,13530,0.497190
83,13695,0.497355
84,13860,0.497169
