1,165,0.199053
2,330,0.601136
3,495,0.774787
4,660,0.840956
5,825,0.876586
6,990,0.894602
7,1155,0.908333
8,1320,0.915104
9,1485,0.923248
10,1650,0.930540
11,1815,0.936600
12,1980,0.940175
13,2145,0.945265
14,2310,0.945691
15,2475,0.950473
16,2640,0.952912
17,2805,0.956037
18,2970,0.957528
19,3135,0.960085
20,3300,0.962642
21,3465,0.962642
22,3630,0.964986
23,3795,0.966098
24,3960,0.969081
25,4125,0.967779
26,4290,0.969744
27,4455,0.971354
28,4620,0.971875
29,4785,0.973082
30,4950,0.972893
31,5115,0.974598
32,5280,0.976231
33,5445,0.976089
34,5610,0.975639
35,5775,0.976776
36,5940,0.978243
37,6105,0.979025
38,6270,0.979380
39,6435,0.981155
40,6600,0.980729
41,6765,0.980398
42,6930,0.980587
43,7095,0.980327
44,7260,0.981392
45,7425,0.982031
46,7590,0.982528
47,7755,0.983168
48,7920,0.983688
49,8085,0.984304
50,8250,0.983807
51,8415,0.985180
52,8580,0.984706
53,8745,0.984967
54,8910,0.985417
55,9075,0.985961
56,9240,0.985843
57,9405,0.986553
58,9570,0.986719
59,9735,0.986482
60,9900,0.986032
61,10065,0.985701
62,10230,0.987192
63,10395,0.987334
64,10560,0.988210
65,10725,0.987713
66,10890,0.988234
67,11055,0.987169
68,11220,0.988423
69,11385,0.987547
70,11550,0.988826
71,11715,0.989867
72,11880,0.989181
73,12045,0.988423
74,12210,0.989489
75,12375,0.989844
76,12540,0.989086
77,12705,0.989299
78,12870,0.990649
79,13035,0.989986
80,13200,0.989157
81,13365,0.989394
82,13530,0.989796
83,13695,0.989418
84,13860,0.990080
