,train_loss,GFN_losses
0,1.6409686948544682,0
1,1.2123260703711465,0
2,0.9782523872753301,0
3,0.806619178372831,0
4,0.7040199665025401,0
5,0.6175216942930374,0
6,0.5641419480974301,0
7,0.5215471060321735,0
8,0.4900508461097559,0
9,0.4575312709846436,0
10,0.4481882724327782,0
11,0.4246296284678645,0
12,0.40581008601493346,0
13,0.40187367068502466,0
14,0.38478709428835983,0
15,0.3871460922133808,0
16,0.37232000259355236,0
17,0.3785918536848915,0
18,0.3720896904365704,0
19,0.37057011443586013,0
20,0.36264287006740753,0
21,0.3755358301412564,0
22,0.36541106468572404,0
23,0.35777805226679427,0
24,0.3673309109652766,0
25,0.3703929891887183,0
26,0.3609484389852792,0
27,0.35577275177922113,0
28,0.3647358524151884,0
29,0.35212528710357677,0
30,0.3594723717092325,0
31,0.3544995891400419,0
32,0.34830011122714216,0
33,0.351273430136446,0
34,0.3442963611679717,0
35,0.35121839462568205,0
36,0.34937319992639765,0
37,0.3486083060883866,0
38,0.3454782876629418,0
39,0.33541553236615546,0
40,0.33997588859389005,0
41,0.33909222064688566,0
42,0.3247439153373432,0
43,0.33146142545409096,0
44,0.33010282745947855,0
45,0.3440318557496269,0
46,0.32023114618211507,0
47,0.32878015978267777,0
48,0.3315661101105114,0
49,0.3241286177795154,0
50,0.33876281971939076,0
51,0.3255400840942852,0
52,0.32265109761644856,0
53,0.3187595446602986,0
54,0.325281011767852,0
55,0.3128340170025445,0
56,0.31739494356865317,0
57,0.3217016319021249,0
58,0.3232210634139399,0
59,0.3158208919218935,0
60,0.3022754980019106,0
61,0.30803215675079787,0
62,0.30932183668445856,0
63,0.3008664185865619,0
64,0.32481901790387335,0
65,0.3060194022548846,0
66,0.3120503854304076,0
67,0.30701725894269855,0
68,0.3001098367638481,0
69,0.2965810488159664,0
70,0.3062679896625086,0
71,0.2966656020512215,0
72,0.2961138087910966,0
73,0.293578377927835,0
74,0.29674846931292226,0
75,0.306921223482004,0
76,0.2970626750550331,0
77,0.298253790020181,0
78,0.2972979219719625,0
79,0.2918023111197514,0
80,0.28461852455481934,0
81,0.30068400771187515,0
82,0.2863730914390887,0
83,0.292404162022062,0
84,0.2890661155073026,0
85,0.2903174764622515,0
86,0.2879595647033411,0
87,0.28507742088157145,0
88,0.29208626750463873,0
89,0.2802720641889892,0
90,0.2895741362017564,0
91,0.2795306963804431,0
92,0.2743371635342178,0
93,0.2899997446198052,0
94,0.2783032135484508,0
95,0.2834149734042704,0
96,0.2733032318254629,0
97,0.2714432456289617,0
98,0.27239517003488234,0
99,0.27192887487693335,0
100,0.27348333033033834,0
101,0.2623149398416757,0
102,0.2745115024546465,0
103,0.2641107318595575,0
104,0.26838035155504275,0
105,0.26333711529596926,0
106,0.2630031641822653,0
107,0.26004778024868463,0
108,0.2666030805855513,0
109,0.2653407334281614,0
110,0.26136650821080987,0
111,0.2605320456357429,0
112,0.25411304369711646,0
113,0.259099876894928,0
114,0.25943685330141086,0
115,0.2684501147689149,0
116,0.24929246344505407,0
117,0.2500846430468864,0
118,0.24133568192823246,0
119,0.2525486702355333,0
120,0.25272851758681164,0
121,0.25476681210172064,0
122,0.25090899392248345,0
123,0.26145928816054576,0
124,0.24953320762886408,0
125,0.25188744082428016,0
126,0.25607042009838094,0
127,0.24672628715396308,0
128,0.24908612877987443,0
129,0.2416066910845403,0
130,0.25897560206750714,0
131,0.241664685546971,0
132,0.23369266149906304,0
133,0.24034406461369115,0
134,0.23942842298803238,0
135,0.2412938464183015,0
136,0.2510372260317635,0
137,0.250622017791096,0
138,0.24354800027304183,0
139,0.2380293875980301,0
140,0.24303066766204925,0
141,0.23893568888544656,0
142,0.24068367907319205,0
143,0.23603364244436684,0
144,0.24325923195566995,0
145,0.24964136502946527,0
146,0.24522808310798944,0
147,0.24537256462410234,0
148,0.24094073679119635,0
149,0.23681022724309286,0
150,0.24276417484298682,0
151,0.24440076647284695,0
152,0.2446085533823449,0
153,0.2357567555654925,0
154,0.236258702251477,0
155,0.2362454883492412,0
156,0.24094623020186592,0
157,0.2462883074157916,0
158,0.23135193689657857,0
159,0.23634948341039042,0
160,0.23658353818681674,0
161,0.2378679793625594,0
162,0.23679438959390592,0
163,0.23819644027910294,0
164,0.23496028002553854,0
165,0.23486005005459434,0
166,0.22878323197840883,0
167,0.2359207725277343,0
168,0.24221231271854984,0
169,0.24617732473360465,0
170,0.23154086155442002,0
171,0.22809877727454464,0
172,0.23645899318658506,0
173,0.24010142950585095,0
174,0.23983853662642426,0
175,0.22940866949078373,0
176,0.23495663497775507,0
177,0.23131244741499232,0
178,0.23001614758096184,0
179,0.2332231451432926,0
180,0.23203454123803982,0
181,0.23961807144716524,0
182,0.22636252989212927,0
183,0.23365096155161294,0
184,0.2271458104776498,0
185,0.24076652614929425,0
186,0.22872330512577732,0
187,0.22897433023007152,0
188,0.23769866825102237,0
189,0.22387577894444283,0
190,0.23528554671393415,0
191,0.22882887890068487,0
192,0.23917281891876896,0
193,0.23811756341030804,0
194,0.22453552598770435,0
195,0.22592988417457088,0
196,0.23715081234899954,0
197,0.23284002098317344,0
198,0.23233934477590523,0
199,0.2312706436354893,0
200,0.23126752872150927,0
201,0.23454712712155362,0
202,0.22968958289668964,0
203,0.22240620751540882,0
204,0.22602377210657437,0
205,0.23236469643565413,0
206,0.22202312470244143,0
207,0.22066214578315474,0
208,0.23132669561491986,0
209,0.2280316438537817,0
210,0.23175701072897775,0
211,0.23522490934251597,0
212,0.22790493635228648,0
213,0.22699877864922197,0
214,0.23120986110867023,0
215,0.23172517663564163,0
216,0.2347334978012993,0
217,0.23663118274543232,0
218,0.21834093641739682,0
219,0.2317901371766965,0
220,0.2275128871821367,0
221,0.22387631051837445,0
222,0.23459073789298726,0
223,0.22247847486227845,0
224,0.22936658670727056,0
225,0.22730591148138046,0
226,0.22346351062432646,0
227,0.2372842014026337,0
228,0.23180996362393658,0
229,0.22661479281636474,0
230,0.23054922517305745,0
231,0.22110031745113884,0
232,0.22168474565870083,0
233,0.2276321392708693,0
234,0.23122784947625363,0
235,0.21813309017699747,0
236,0.22605128260180593,0
237,0.23158102230237315,0
238,0.22924581181983977,0
239,0.22995310145826003,0
240,0.2263079048774113,0
241,0.23311820054968324,0
242,0.22324183233344136,0
243,0.2309071568016427,0
244,0.22600924430754238,0
245,0.2326503069208453,0
246,0.22695811238056554,0
247,0.22711927303300497,0
248,0.22704149337527088,0
249,0.22682814664257983,0
250,0.22226991618688877,0
251,0.232740270194059,0
252,0.22107587795192823,0
253,0.2290439755914691,0
254,0.22194955017143925,0
255,0.22383094240967838,0
256,0.22341968902288534,0
257,0.22781601762428833,0
258,0.22643251719470983,0
259,0.22046391058939332,0
260,0.22468201906536334,0
261,0.2321550893945435,0
262,0.22923679828358154,0
263,0.2313413550726141,0
264,0.21867416996639757,0
265,0.23011894412219716,0
266,0.22687679695816468,0
267,0.22860576819402342,0
268,0.22728349519566224,0
269,0.2227546453071288,0
270,0.23214759649084019,0
271,0.21885613260415795,0
272,0.2283874928070524,0
273,0.2231872829671104,0
274,0.21557172925803608,0
275,0.22225578567280938,0
276,0.22548752649428364,0
277,0.21545510313000543,0
278,0.230808127588167,0
279,0.2218485617409118,0
280,0.22980763272831614,0
281,0.22516626076766857,0
282,0.2358049128930599,0
283,0.2315886226801065,0
284,0.22002517767607593,0
285,0.22425673137933683,0
286,0.2267425058248896,0
287,0.23250518674953297,0
288,0.2184671703666544,0
289,0.21993999943113365,0
290,0.21917852023824716,0
291,0.24465907103242204,0
292,0.2270704475454629,0
293,0.2241098650823386,0
294,0.23555163934398382,0
295,0.2185221566512181,0
296,0.22153771668672562,0
297,0.22233364040763995,0
298,0.22893900400438247,0
299,0.22498303606582526,0
300,0.22581356751937837,0
301,0.22778387934255143,0
302,0.22451158198780907,0
303,0.2223074837519338,0
304,0.22003416052927224,0
305,0.22037173062562943,0
306,0.226712130117245,0
307,0.2211166150130022,0
308,0.21674995652783793,0
309,0.22399172629601657,0
310,0.2221215622731672,0
311,0.22703493536470798,0
312,0.22201817973067586,0
313,0.22944786692389285,0
314,0.21109676718140563,0
315,0.23069085356907343,0
316,0.22290215829309945,0
317,0.21694253777829223,0
318,0.22646764368294908,0
319,0.2211697318683417,0
320,0.22687532737279853,0
321,0.21781945621338897,0
