,test_acc,test_error,test_acc_OOD,test_error_OOD,CIFAR_10C_acc
0,0.3951740506329114,76.53164556962025,0.23688027426160338,290.0253164556962,0.3574499640460211
1,0.7888647151898734,26.848101265822784,0.39754746835443044,229.44303797468353,0.5852558724832215
2,0.8361352848101266,20.79746835443038,0.4262262658227847,218.25316455696202,0.5982517377756472
3,0.8534414556962026,18.670886075949365,0.44475210970464124,211.1772151898734,0.6416661673058486
4,0.8450356012658228,19.746835443037973,0.4349617616033756,214.49367088607596,0.6798897411313519
5,0.8746044303797469,15.873417721518987,0.43647811181434604,214.35443037974684,0.6800994726749761
6,0.8751977848101266,15.79746835443038,0.44811445147679324,209.83544303797467,0.6790433245445829
7,0.8404865506329114,20.417721518987342,0.4188752637130801,221.27848101265823,0.631321907957814
8,0.8809335443037974,15.151898734177216,0.4720464135021097,200.83544303797467,0.6485423657718121
9,0.8705498417721519,16.303797468354432,0.4211827531645569,220.08860759493672,0.6305728667305848
10,0.8748022151898734,16.025316455696203,0.45299314345991554,207.9367088607595,0.6461903763183126
11,0.8796479430379747,15.227848101265822,0.4474551687763713,209.9746835443038,0.6442803211888782
12,0.8752966772151899,15.873417721518987,0.44920226793248935,209.72151898734177,0.6272096716203259
13,0.8337618670886076,21.10126582278481,0.3998879219409282,228.39240506329114,0.6099592521572387
14,0.864814082278481,17.126582278481013,0.43361023206751065,215.45569620253164,0.6436661073825504
15,0.8565071202531646,18.367088607594937,0.3742418248945147,238.35443037974684,0.5853083053691275
16,0.8682753164556962,16.68354430379747,0.4038436181434599,226.45569620253164,0.6480105465004794
17,0.8817246835443038,15.139240506329115,0.44020305907173,213.08860759493672,0.6731109180249281
18,0.8956685126582279,13.354430379746836,0.462651635021097,204.35443037974684,0.6943312559923298
19,0.8700553797468354,16.632911392405063,0.423589135021097,219.27848101265823,0.6590289429530202
20,0.8741099683544303,15.936708860759493,0.4209849683544303,220.50632911392404,0.6284081375838926
21,0.8540348101265823,18.68354430379747,0.4108979430379748,224.0759493670886,0.6249850191754555
22,0.8549248417721519,18.481012658227847,0.4311379219409283,216.67088607594937,0.6439881951102588
23,0.8961629746835443,13.113924050632912,0.4610034282700422,205.126582278481,0.651418684084372
24,0.8942840189873418,13.531645569620252,0.4563884493670887,206.86075949367088,0.6656429769894535
25,0.885185917721519,14.518987341772151,0.4627175632911392,204.41772151898735,0.6767362775647172
26,0.8692642405063291,16.734177215189874,0.45843222573839665,205.60759493670886,0.6379584132310642
27,0.8634295886075949,17.481012658227847,0.4583003691983123,206.1139240506329,0.6806312919463087
28,0.8718354430379747,16.31645569620253,0.44208201476793246,211.8987341772152,0.6451417186001918
29,0.8980419303797469,12.873417721518987,0.4358847573839661,214.79746835443038,0.661133748801534
30,0.884493670886076,14.784810126582279,0.445971782700422,211.0632911392405,0.6664669223394055
31,0.8855814873417721,14.468354430379748,0.46232199367088617,204.58227848101265,0.653575922818792
32,0.8689675632911392,16.59493670886076,0.43918117088607594,213.69620253164558,0.6233895613614573
33,0.8711431962025317,16.31645569620253,0.4174248417721519,221.60759493670886,0.6616730584851391
34,0.8598694620253164,17.670886075949365,0.43156645569620256,215.69620253164558,0.6268651126558005
35,0.8810324367088608,15.139240506329115,0.4335772679324895,215.32911392405063,0.6459057406519655
36,0.889932753164557,14.0,0.46469541139240517,203.40506329113924,0.6597779841802492
37,0.843057753164557,20.0,0.41182093881856535,223.9873417721519,0.630550395493768
38,0.8833069620253164,14.936708860759493,0.4386537447257383,213.8227848101266,0.6534261145733461
39,0.8792523734177216,15.367088607594937,0.434137658227848,215.2405063291139,0.65625
40,0.8999208860759493,12.632911392405063,0.458893723628692,205.86075949367088,0.6527594678811123
41,0.8709454113924051,16.518987341772153,0.4400712025316455,213.44303797468353,0.6446773130393096
42,0.8672863924050633,16.89873417721519,0.39903085443037983,229.08860759493672,0.6376063638542666
43,0.8750988924050633,15.721518987341772,0.4423457278481013,211.91139240506328,0.6414189837008629
44,0.8792523734177216,15.278481012658228,0.42836893459915604,217.43037974683546,0.6686166706615533
45,0.8911194620253164,13.848101265822784,0.4480155590717299,209.9493670886076,0.644557466442953
46,0.8815268987341772,15.075949367088608,0.44570806962025317,210.9620253164557,0.6365876677852349
47,0.8849881329113924,14.632911392405063,0.41000791139240506,224.8987341772152,0.6240412272291467
48,0.8473101265822784,19.367088607594937,0.4199630801687764,220.8860759493671,0.6176893576222435
49,0.8942840189873418,13.354430379746836,0.4350936181434599,214.8860759493671,0.6934473873441995
50,0.885185917721519,14.60759493670886,0.4681236814345992,202.26582278481013,0.6721296740172579
51,0.8400909810126582,20.468354430379748,0.4125131856540084,223.25316455696202,0.6082064956855225
52,0.8674841772151899,16.78481012658228,0.44580696202531656,211.126582278481,0.6397186601150527
53,0.8783623417721519,15.39240506329114,0.43555511603375535,214.53164556962025,0.6632235738255033
54,0.8779667721518988,15.443037974683545,0.4447521097046413,211.59493670886076,0.663935162991371
55,0.8391020569620253,20.329113924050635,0.3955036919831224,229.9873417721519,0.6201012703739214
56,0.8894382911392406,14.063291139240507,0.4584981540084387,206.1139240506329,0.6767212967401727
57,0.8757911392405063,15.810126582278482,0.4486418776371309,209.9493670886076,0.6903838087248322
58,0.8651107594936709,17.265822784810126,0.42002900843881863,220.7594936708861,0.6290373322147651
59,0.8783623417721519,15.39240506329114,0.45279535864978904,208.29113924050634,0.6916946308724832
60,0.8810324367088608,15.139240506329115,0.45098233122362874,209.25316455696202,0.6638377876318313
61,0.8757911392405063,15.632911392405063,0.47824367088607606,198.62025316455697,0.6592536553211888
62,0.8849881329113924,14.632911392405063,0.4590585443037974,205.9367088607595,0.6809758509108341
63,0.8537381329113924,18.544303797468356,0.438851529535865,213.31645569620252,0.6507145853307766
64,0.8783623417721519,15.39240506329114,0.45869593881856535,206.15189873417722,0.6719499041227229
65,0.8747033227848101,15.949367088607595,0.4491693037974683,209.91139240506328,0.6260561481303931
66,0.8501780063291139,19.0,0.43090717299578063,216.83544303797467,0.650340064717162
67,0.8926028481012658,13.658227848101266,0.45355353375527424,207.79746835443038,0.6869906519654841
68,0.885185917721519,14.60759493670886,0.4492352320675106,209.74683544303798,0.6426399209012464
69,0.8897349683544303,14.113924050632912,0.4529601793248947,208.43037974683546,0.6720697507190796
70,0.9010087025316456,12.582278481012658,0.4365110759493671,214.2405063291139,0.6242584491850431
71,0.8764833860759493,15.721518987341772,0.4250725210970464,218.60759493670886,0.6503475551294344
72,0.8669897151898734,16.936708860759495,0.4181500527426161,221.25316455696202,0.6329323465963567
73,0.9022943037974683,12.417721518987342,0.46532172995780596,203.58227848101265,0.6751183485139022
74,0.892998417721519,13.60759493670886,0.4411590189873419,212.69620253164558,0.6540553092042186
75,0.8926028481012658,13.746835443037975,0.44544435654008446,210.9493670886076,0.6719948465963567
76,0.8828125,14.822784810126583,0.4630142405063291,204.68354430379748,0.6528793144774688
77,0.8793512658227848,15.265822784810126,0.41386471518987333,222.54430379746836,0.6297639022051774
78,0.8826147151898734,14.936708860759493,0.4532898206751054,207.8987341772152,0.6322057766059445
79,0.9023931962025317,12.405063291139241,0.4721453059071731,201.0506329113924,0.6960915028763184
