,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD
0,0.41863103591381234,0.954,460,1.0595041513442993,0.33380000000000004,460.0
1,0.19638138198743837,0.9645,354,0.6703740358352661,0.3272,354.0
2,0.1602503132629902,0.9686,313,0.7106256484985352,0.34569999999999995,313.0
3,0.13730196991941035,0.9726,273,0.7742090821266174,0.3639666666666667,273.0
4,0.12123106367317082,0.9705,294,0.7230852842330933,0.36336666666666667,294.0
5,0.11508385076167736,0.9704,295,0.9566469192504883,0.3838333333333333,295.0
6,0.10090313650848837,0.9743,256,0.9567312598228455,0.3873,256.0
7,0.10109423715861848,0.9743,256,1.0093415975570679,0.38926666666666665,256.0
8,0.09351813620505543,0.9759,241,1.0364817380905151,0.4258,241.0
9,0.08849387598969892,0.9771,229,0.9937168955802917,0.4130666666666667,229.0
10,0.08415761289659514,0.9759,241,1.1204700469970703,0.39916666666666667,241.0
11,0.08421277113989177,0.9745,254,1.153172254562378,0.42273333333333335,254.0
12,0.0836931125000459,0.9738,262,1.3003735542297363,0.41463333333333335,262.0
13,0.08042856827618888,0.9769,231,1.1960004568099976,0.40666666666666673,231.0
14,0.07985247409758144,0.9761,239,1.6154061555862427,0.38733333333333336,239.0
15,0.0770759577551534,0.9795,204,1.131451964378357,0.42406666666666665,204.0
16,0.07233325668715371,0.9785,214,1.1585924625396729,0.41769999999999996,214.0
17,0.07035154390140326,0.9785,214,1.8561437129974365,0.4129333333333333,214.0
18,0.07231756992847588,0.9785,214,1.7574127912521362,0.4275333333333333,214.0
19,0.06793626256522052,0.9799,201,2.0963170528411865,0.40843333333333326,201.0
20,0.06319897559982382,0.9789,211,2.2330281734466553,0.42043333333333327,211.0
21,0.0694649890779962,0.98,200,1.6780160665512085,0.4201333333333334,200.0
22,0.06668079733929248,0.9804,195,1.9300367832183838,0.4286666666666667,195.0
23,0.06405868972679968,0.9807,192,2.556001901626587,0.4119333333333333,192.0
24,0.07131592641686482,0.9798,201,2.694664478302002,0.4251333333333333,201.0
25,0.06020399727320757,0.9778,221,1.8037567138671875,0.40726666666666667,221.0
26,0.061994119621703606,0.9825,174,2.4229483604431152,0.4247000000000001,174.0
27,0.05812297058702195,0.9794,205,3.3632540702819824,0.4295333333333333,205.0
28,0.05653776541369256,0.9825,174,2.8739163875579834,0.44216666666666665,174.0
29,0.06200794342181314,0.9811,189,3.575221061706543,0.43170000000000003,189.0
30,0.05989969742843898,0.9808,191,3.128326892852783,0.4352333333333333,191.0
31,0.06254856633220582,0.9827,172,5.620650768280029,0.4429666666666667,172.0
32,0.06455062477544055,0.9794,205,3.120593547821045,0.44036666666666663,205.0
33,0.06110811729451935,0.9825,174,5.042926788330078,0.4498333333333333,174.0
34,0.054833585266370645,0.9802,198,2.57861065864563,0.42153333333333337,198.0
35,0.055202079828054355,0.983,170,3.327638864517212,0.4332666666666667,170.0
36,0.05342436068136483,0.983,170,3.7919788360595703,0.44480000000000003,170.0
37,0.05199570712290819,0.9803,197,3.3518879413604736,0.42793333333333333,197.0
