,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD
0,2.349231243133545,0.1028,8972,0,0.1028,8972.0
1,2.044036775827408,0.1135,8865,0,0.1135,8865.0
2,1.764076292514801,0.2099,7901,0,0.1186,7901.0
3,1.5834903866052628,0.2125,7875,0,0.11953333333333334,7875.0
4,1.384155958890915,0.2153,7846,0,0.11513333333333332,7846.0
5,1.1325063556432724,0.557,4429,0,0.11083333333333334,4429.0
6,0.9595444947481155,0.6212,3788,0,0.10673333333333333,3788.0
7,0.8152937218546867,0.6859,3141,0,0.1119,3141.0
8,0.7450020611286163,0.7562,2438,0,0.11786666666666668,2438.0
9,0.6127538084983826,0.724,2760,0,0.12486666666666667,2760.0
10,0.5440769530832767,0.7799,2200,0,0.1252,2200.0
11,0.4786963276565075,0.7936,2064,0,0.1393,2064.0
12,0.382256381213665,0.7642,2358,0,0.1469,2358.0
13,0.39490137808024883,0.8368,1632,0,0.13086666666666666,1632.0
14,0.38053928315639496,0.8181,1818,0,0.11993333333333334,1818.0
15,0.3123299442231655,0.8223,1776,0,0.1019,1776.0
16,0.31718828715384007,0.8352,1647,0,0.11876666666666667,1647.0
17,0.2928487118333578,0.8133,1866,0,0.14826666666666669,1866.0
18,0.259661179035902,0.8143,1856,0,0.15766666666666665,1856.0
19,0.3430331461131573,0.78,2199,0,0.12016666666666666,2199.0
20,0.3099703714251518,0.5586,4414,0,0.09910000000000001,4414.0
21,0.3510370682924986,0.8163,1836,0,0.11976666666666667,1836.0
22,0.2066920194774866,0.8753,1247,0,0.11646666666666668,1247.0
23,0.17141513992100954,0.9157,843,0,0.12009999999999998,843.0
24,0.1667893147096038,0.8811,1189,0,0.11376666666666668,1189.0
25,0.1265050768852234,0.9037,963,0,0.12990000000000002,963.0
26,0.09940800257027149,0.8887,1112,0,0.12216666666666666,1112.0
27,0.13187575060874224,0.9067,933,0,0.15063333333333334,933.0
28,0.11515972390770912,0.9251,748,0,0.13543333333333332,748.0
29,0.08781989011913538,0.9274,726,0,0.1141,726.0
30,0.10412969021126628,0.9246,754,0,0.11596666666666666,754.0
31,0.10524556785821915,0.888,1119,0,0.11916666666666666,1119.0
32,0.12987552303820848,0.9021,978,0,0.11893333333333334,978.0
33,0.15690176375210285,0.8852,1148,0,0.12393333333333334,1148.0
34,0.20681357942521572,0.8035,1965,0,0.12486666666666668,1965.0
35,0.2876428496092558,0.8045,1955,0,0.11320000000000001,1955.0
36,0.18820530828088522,0.8314,1685,0,0.10366666666666667,1685.0
37,0.20777237974107265,0.881,1190,0,0.12593333333333334,1190.0
38,0.14423580467700958,0.8682,1318,0,0.12466666666666666,1318.0
39,0.1088343495503068,0.883,1170,0,0.1255,1170.0
40,0.0961790275759995,0.8917,1082,0,0.14876666666666669,1082.0
41,0.14808456040918827,0.9285,715,0,0.13876666666666668,715.0
42,0.1837892159819603,0.8231,1768,0,0.13553333333333334,1768.0
43,0.18042539339512587,0.7991,2008,0,0.13013333333333335,2008.0
44,0.1653819214552641,0.8889,1110,0,0.16506666666666667,1110.0
