,LogPF,LogRmu,LogZmu,LogPF_BNN
131,-109.14482116699219,-85.18659210205078,-44.39102554321289,69918.6953125
132,-115.967529296875,-2018.1697998046875,-44.39102554321289,69918.6953125
133,-112.19332885742188,-13.542096138000488,-44.39102554321289,69918.6953125
134,-117.49232482910156,-0.0033378545194864273,-44.39102554321289,69918.6953125
135,-120.95127868652344,-478.7955017089844,-44.39102554321289,69918.6953125
136,-128.94561767578125,-0.022172681987285614,-44.39102554321289,69918.6953125
137,-124.3560791015625,-75.87547302246094,-44.39102554321289,69918.6953125
138,-103.92304992675781,0.0,-44.39102554321289,69918.6953125
139,-117.35554504394531,-0.00047683707089163363,-44.39102554321289,69918.6953125
140,-101.3974609375,-0.04899381846189499,-44.39102554321289,69918.6953125
141,-122.38404846191406,-11.127676010131836,-44.39102554321289,69918.6953125
142,-114.88056945800781,-35.54549789428711,-44.39102554321289,69918.6953125
143,-104.02799987792969,-3014.630615234375,-44.39102554321289,69918.6953125
144,-115.37522888183594,-0.755739688873291,-44.39102554321289,69918.6953125
145,-118.34867095947266,-161.1044464111328,-44.39102554321289,69918.6953125
146,-122.71149444580078,-1280.1368408203125,-44.39102554321289,69918.6953125
147,-124.03311157226562,-600.1727294921875,-44.39102554321289,69918.6953125
148,-109.42909240722656,-0.012397689744830132,-44.39102554321289,69918.6953125
149,-106.89682006835938,-0.010132739320397377,-44.39102554321289,69918.6953125
150,-107.63721466064453,-11.973061561584473,-44.39102554321289,69918.6953125
151,-120.73623657226562,-0.001549719600006938,-44.39102554321289,69918.6953125
152,-102.269287109375,-77.58794403076172,-44.39102554321289,69918.6953125
153,-107.81655883789062,-4636.63525390625,-44.39102554321289,69918.6953125
154,-119.77645874023438,-0.009179073385894299,-44.39102554321289,69918.6953125
155,-111.03247833251953,-23.56696891784668,-44.39102554321289,69918.6953125
156,-111.92015075683594,-1288.9669189453125,-44.39102554321289,69918.6953125
157,-117.11740112304688,-14.084935188293457,-44.39102554321289,69918.6953125
158,-128.9320068359375,-1.6926498413085938,-44.39102554321289,69918.6953125
159,-112.37062072753906,-184.67747497558594,-44.39102554321289,69918.6953125
160,-119.44636535644531,-16.278093338012695,-44.39102554321289,69918.6953125
161,-97.72638702392578,-0.00011920928227482364,-44.39102554321289,69918.6953125
162,-104.46268463134766,0.0,-44.39102554321289,69918.6953125
163,-118.28812408447266,-429.7392578125,-44.39102554321289,69918.6953125
164,-117.42813110351562,-0.013708974234759808,-44.39102554321289,69918.6953125
165,-112.47727966308594,-64.46737670898438,-44.39102554321289,69918.6953125
166,-124.69943237304688,-24.245309829711914,-44.39102554321289,69918.6953125
167,-128.53428649902344,-150.40419006347656,-44.39102554321289,69918.6953125
168,-100.2611312866211,-0.3542272746562958,-44.39102554321289,69918.6953125
169,-97.93940734863281,-11.086885452270508,-44.39102554321289,69918.6953125
170,-108.1933822631836,-19.780521392822266,-44.39102554321289,69918.6953125
171,-109.70533752441406,-0.6485266089439392,-44.39102554321289,69918.6953125
172,-105.1253890991211,-433.3121032714844,-44.39102554321289,69918.6953125
173,-108.59144592285156,-0.0003576278395485133,-44.39102554321289,69918.6953125
174,-115.92628479003906,0.0,-44.39102554321289,69918.6953125
175,-111.48574829101562,-34.96975326538086,-44.39102554321289,69918.6953125
176,-127.11558532714844,-0.02503363788127899,-44.39102554321289,69918.6953125
177,-125.04388427734375,-472.3483581542969,-44.39102554321289,69918.6953125
178,-108.49263763427734,-0.6834316849708557,-44.39102554321289,69918.6953125
179,-108.1015396118164,-0.0003576278395485133,-44.39102554321289,69918.6953125
180,-112.25853729248047,-1.351753830909729,-44.39102554321289,69918.6953125
181,-103.64825439453125,-0.25412189960479736,-44.39102554321289,69918.6953125
182,-106.18732452392578,-27.765090942382812,-44.39102554321289,69918.6953125
183,-109.99545288085938,-0.23803262412548065,-44.39102554321289,69918.6953125
184,-116.84010314941406,-0.02860982157289982,-44.39102554321289,69918.6953125
185,-112.96825408935547,-0.0013113012537360191,-44.39102554321289,69918.6953125
186,-121.19024658203125,-0.00023841856454964727,-44.39102554321289,69918.6953125
187,-113.67232513427734,-16.6834659576416,-44.39102554321289,69918.6953125
188,-135.47474670410156,-0.00047683707089163363,-44.39102554321289,69918.6953125
189,-107.106689453125,-87.29045867919922,-44.39102554321289,69918.6953125
190,-106.3677978515625,-248.08511352539062,-44.39102554321289,69918.6953125
191,-118.28799438476562,-71.14656066894531,-44.39102554321289,69918.6953125
192,-117.75897216796875,-435.47540283203125,-44.39102554321289,69918.6953125
193,-93.06712341308594,-0.2151496261358261,-44.39102554321289,69918.6953125
194,-110.02777099609375,-0.5256940126419067,-44.39102554321289,69918.6953125
195,-115.04541015625,-8.0396146774292,-44.39102554321289,69918.6953125
196,-106.32476806640625,-0.6115950345993042,-44.39102554321289,69918.6953125
197,-114.04261779785156,-1.3441346883773804,-44.39102554321289,69918.6953125
198,-119.82757568359375,0.0,-44.39102554321289,69918.6953125
199,-131.25975036621094,-2.3702878952026367,-44.39102554321289,69918.6953125
200,-106.72109985351562,-0.11884459108114243,-44.39102554321289,69918.6953125
201,-108.50996398925781,-44.62354278564453,-44.39102554321289,69918.6953125
202,-116.39877319335938,-42.32503890991211,-44.39102554321289,69918.6953125
203,-116.30477905273438,-0.002384182997047901,-44.39102554321289,69918.6953125
204,-110.56230163574219,-0.265563040971756,-44.39102554321289,69918.6953125
205,-106.26910400390625,-42.20779037475586,-44.39102554321289,69918.6953125
206,-103.786376953125,-9.509740829467773,-44.39102554321289,69918.6953125
207,-101.01390075683594,0.0,-44.39102554321289,69918.6953125
208,-101.12576293945312,-5123.3935546875,-44.39102554321289,69918.6953125
209,-97.98651123046875,-417.5644226074219,-44.39102554321289,69918.6953125
210,-122.89433288574219,-80.30372619628906,-44.39102554321289,69918.6953125
211,-102.8370361328125,0.0,-44.39102554321289,69918.6953125
212,-114.25083923339844,-732.4962158203125,-44.39102554321289,69918.6953125
213,-110.99501037597656,-0.00011920928227482364,-44.39102554321289,69918.6953125
214,-113.22757720947266,0.0,-44.39102554321289,69918.6953125
215,-108.74017333984375,-0.00011920928227482364,-44.39102554321289,69918.6953125
216,-114.49850463867188,-226.8545684814453,-44.39102554321289,69918.6953125
217,-100.33509826660156,0.0,-44.39102554321289,69918.6953125
218,-94.30513763427734,-0.04148397222161293,-44.39102554321289,69918.6953125
219,-112.32627868652344,-4.252676963806152,-44.39102554321289,69918.6953125
220,-101.58827209472656,-5.531836986541748,-44.39102554321289,69918.6953125
221,-113.0192642211914,-261.7454528808594,-44.39102554321289,69918.6953125
222,-115.15013122558594,-392.1072692871094,-44.39102554321289,69918.6953125
223,-108.55097198486328,-0.00011920928227482364,-44.39102554321289,69918.6953125
224,-113.16171264648438,-0.00047683707089163363,-44.39102554321289,69918.6953125
225,-97.02899169921875,0.0,-44.39102554321289,69918.6953125
226,-119.86102294921875,-837.36572265625,-44.39102554321289,69918.6953125
227,-104.96263122558594,-869.7814331054688,-44.39102554321289,69918.6953125
228,-115.91078186035156,-0.0003576278395485133,-44.39102554321289,69918.6953125
229,-108.04457092285156,-23.348285675048828,-44.39102554321289,69918.6953125
230,-103.79373168945312,-1.989292025566101,-44.39102554321289,69918.6953125
231,-108.58932495117188,0.0,-44.39102554321289,69918.6953125
232,-121.21281433105469,-6.404115200042725,-44.39102554321289,69918.6953125
233,-122.17811584472656,-178.08499145507812,-44.39102554321289,69918.6953125
234,-114.04933166503906,-0.05709962174296379,-44.39102554321289,69918.6953125
235,-111.31755065917969,-0.306559294462204,-44.39102554321289,69918.6953125
236,-105.21832275390625,-2301.662841796875,-44.39102554321289,69918.6953125
237,-107.22998809814453,-249.2211456298828,-44.39102554321289,69918.6953125
238,-114.32250213623047,-0.017404405400156975,-44.39102554321289,69918.6953125
239,-115.29398345947266,-47.626983642578125,-44.39102554321289,69918.6953125
240,-123.0823974609375,-0.5215238332748413,-44.39102554321289,69918.6953125
241,-109.42179870605469,-1038.4068603515625,-44.39102554321289,69918.6953125
242,-99.49111938476562,-7.208293437957764,-44.39102554321289,69918.6953125
243,-106.951904296875,-0.0867806002497673,-44.39102554321289,69918.6953125
244,-111.09698486328125,-213.07701110839844,-44.39102554321289,69918.6953125
245,-114.19998168945312,-0.062106113880872726,-44.39102554321289,69918.6953125
246,-110.07777404785156,-24.262182235717773,-44.39102554321289,69918.6953125
247,-107.78997039794922,-150.0757293701172,-44.39102554321289,69918.6953125
248,-126.968017578125,-0.00011920928227482364,-44.39102554321289,69918.6953125
249,-108.59154510498047,0.0,-44.39102554321289,69918.6953125
250,-120.29560089111328,-0.029205849394202232,-44.39102554321289,69918.6953125
251,-110.69530487060547,-1138.1156005859375,-44.39102554321289,69918.6953125
252,-108.41434478759766,-0.014662635512650013,-44.39102554321289,69918.6953125
253,-113.41857147216797,-144.80470275878906,-44.39102554321289,69918.6953125
254,-104.60649108886719,-531.9851684570312,-44.39102554321289,69918.6953125
255,-113.99707794189453,-306.5486755371094,-44.39102554321289,69918.6953125
256,-111.39759826660156,0.0,-44.39102554321289,69918.6953125
257,-109.11785888671875,-507.4613952636719,-44.39102554321289,69918.6953125
258,-112.11276245117188,-37.82966232299805,-44.39102554321289,69918.6953125
259,-115.45348358154297,-0.09369411319494247,-44.39102554321289,69918.6953125
260,-111.29537963867188,-22.332487106323242,-44.39102554321289,69918.6953125
261,-105.9266128540039,-238.57376098632812,-44.39102554321289,69918.6953125
262,-105.63400268554688,-1.0788578987121582,-44.39102554321289,69918.6953125
263,-99.6801528930664,-0.3457663953304291,-44.39102554321289,69918.6953125
264,-100.18460083007812,0.0,-44.39102554321289,69918.6953125
265,-115.49566650390625,-0.039457496255636215,-44.39102554321289,69918.6953125
266,-111.42501068115234,-0.3663822412490845,-44.39102554321289,69918.6953125
267,-98.09912109375,0.0,-44.39102554321289,69918.6953125
268,-105.45382690429688,-5.03510046005249,-44.39102554321289,69918.6953125
269,-102.89668273925781,-62.108558654785156,-44.39102554321289,69918.6953125
270,-119.4414291381836,0.0,-44.39102554321289,69918.6953125
271,-121.28578186035156,-26902.75390625,-44.39102554321289,69918.6953125
272,-109.00714874267578,-2090.302734375,-44.39102554321289,69918.6953125
273,-108.53109741210938,-178.03480529785156,-44.39102554321289,69918.6953125
274,-131.5703887939453,0.0,-44.39102554321289,69918.6953125
275,-96.87893676757812,-128.65086364746094,-44.39102554321289,69918.6953125
276,-111.30255126953125,-409.34088134765625,-44.39102554321289,69918.6953125
277,-102.90713500976562,-0.06961580365896225,-44.39102554321289,69918.6953125
278,-103.22415161132812,-188.12640380859375,-44.39102554321289,69918.6953125
279,-115.68135070800781,-0.004410733934491873,-44.39102554321289,69918.6953125
280,-102.16034698486328,0.0,-44.39102554321289,69918.6953125
281,-107.66947174072266,-0.22075124084949493,-44.39102554321289,69918.6953125
282,-99.5353012084961,-96.859375,-44.39102554321289,69918.6953125
283,-119.28701782226562,-0.0003576278395485133,-44.39102554321289,69918.6953125
284,-118.01958465576172,-0.001549719600006938,-44.39102554321289,69918.6953125
285,-102.6015853881836,-60.4591178894043,-44.39102554321289,69918.6953125
286,-104.45353698730469,-0.15746307373046875,-44.39102554321289,69918.6953125
287,-106.34844970703125,-210.95591735839844,-44.39102554321289,69918.6953125
288,-121.0418701171875,-770.673828125,-44.39102554321289,69918.6953125
289,-116.44308471679688,-0.5934861302375793,-44.39102554321289,69918.6953125
290,-108.130615234375,-0.00023841856454964727,-44.39102554321289,69918.6953125
291,-107.45204162597656,-48.29942321777344,-44.39102554321289,69918.6953125
292,-111.33350372314453,-10.244524955749512,-44.39102554321289,69918.6953125
293,-124.913818359375,-0.03933829069137573,-44.39102554321289,69918.6953125
294,-113.39547729492188,0.0,-44.39102554321289,69918.6953125
295,-113.65850830078125,-123.24452209472656,-44.39102554321289,69918.6953125
296,-111.1395263671875,-1.5235257148742676,-44.39102554321289,69918.6953125
297,-133.32290649414062,-0.11801023781299591,-44.39102554321289,69918.6953125
298,-112.41244506835938,-0.0019073467701673508,-44.39102554321289,69918.6953125
299,-107.41877746582031,-74.46639251708984,-44.39102554321289,69918.6953125
300,-105.89460754394531,-2098.439208984375,-44.39102554321289,69918.6953125
301,-111.54396057128906,-0.00023841856454964727,-44.39102554321289,69918.6953125
302,-113.09782409667969,-0.4113066792488098,-44.39102554321289,69918.6953125
303,-106.0751953125,-0.3638797700405121,-44.39102554321289,69918.6953125
304,-118.24101257324219,-114.84405517578125,-44.39102554321289,69918.6953125
305,-129.06768798828125,-0.31859567761421204,-44.39102554321289,69918.6953125
306,-110.50640106201172,-0.0033378545194864273,-44.39102554321289,69918.6953125
307,-116.89813232421875,-3383.354736328125,-44.39102554321289,69918.6953125
308,-131.15863037109375,-1803.6328125,-44.39102554321289,69918.6953125
309,-123.01690673828125,-63.5793342590332,-44.39102554321289,69918.6953125
310,-105.81749725341797,-2749.599365234375,-44.39102554321289,69918.6953125
311,-109.22164916992188,-525.3511962890625,-44.39102554321289,69918.6953125
312,-113.20477294921875,-0.0699734091758728,-44.39102554321289,69918.6953125
313,-111.73811340332031,-0.00023841856454964727,-44.39102554321289,69918.6953125
314,-122.9608154296875,0.0,-44.39102554321289,69918.6953125
315,-109.78253173828125,-0.009655906818807125,-44.39102554321289,69918.6953125
316,-122.98213195800781,-35.24529266357422,-44.39102554321289,69918.6953125
317,-122.15324401855469,-0.39307495951652527,-44.39102554321289,69918.6953125
318,-107.32040405273438,-105.65106201171875,-44.39102554321289,69918.6953125
319,-111.45291137695312,-815.0828247070312,-44.39102554321289,69918.6953125
320,-99.94740295410156,-45.005279541015625,-44.39102554321289,69918.6953125
321,-105.70085144042969,0.0,-44.39102554321289,69918.6953125
322,-115.18067169189453,-30.533735275268555,-44.39102554321289,69918.6953125
323,-107.36165618896484,-2494.220458984375,-44.39102554321289,69918.6953125
324,-116.21141052246094,-220.3795166015625,-44.39102554321289,69918.6953125
325,-112.67633056640625,-0.005125986412167549,-44.39102554321289,69918.6953125
326,-109.73260498046875,-4.6547627449035645,-44.39102554321289,69918.6953125
327,-112.7740707397461,-67.15811920166016,-44.39102554321289,69918.6953125
328,-110.99842834472656,-1266.940673828125,-44.39102554321289,69918.6953125
329,-98.64280700683594,0.0,-44.39102554321289,69918.6953125
330,-106.34593200683594,-23.827512741088867,-44.39102554321289,69918.6953125
331,-103.3875732421875,0.0,-44.39102554321289,69918.6953125
332,-112.89464569091797,-46.14551544189453,-44.39102554321289,69918.6953125
333,-118.97042846679688,-0.03492771089076996,-44.39102554321289,69918.6953125
334,-107.50161743164062,-0.0017881377134472132,-44.39102554321289,69918.6953125
335,-115.00868225097656,-0.00047683707089163363,-44.39102554321289,69918.6953125
336,-112.62969970703125,-12.91223430633545,-44.39102554321289,69918.6953125
337,-109.17481994628906,-0.03933829069137573,-44.39102554321289,69918.6953125
338,-108.19273376464844,-78.58024597167969,-44.39102554321289,69918.6953125
339,-109.19961547851562,-143.16200256347656,-44.39102554321289,69918.6953125
340,-126.53382873535156,-0.19000156223773956,-44.39102554321289,69918.6953125
341,-116.3429946899414,-0.097746841609478,-44.39102554321289,69918.6953125
342,-125.46580505371094,-0.040649544447660446,-44.39102554321289,69918.6953125
343,-114.83014678955078,-18.62934684753418,-44.39102554321289,69918.6953125
344,-107.69081115722656,-148.02537536621094,-44.39102554321289,69918.6953125
345,-118.59283447265625,-0.09047576040029526,-44.39102554321289,69918.6953125
346,-115.64520263671875,-1326.365234375,-44.39102554321289,69918.6953125
347,-117.56832122802734,-171.0793914794922,-44.39102554321289,69918.6953125
348,-122.07514953613281,-19.246610641479492,-44.39102554321289,69918.6953125
349,-107.71676635742188,-31.94913101196289,-44.39102554321289,69918.6953125
350,-108.98736572265625,-0.17236177623271942,-44.39102554321289,69918.6953125
351,-105.31912231445312,-1.4792463779449463,-44.39102554321289,69918.6953125
352,-101.59963989257812,-0.00023841856454964727,-44.39102554321289,69918.6953125
353,-128.18353271484375,-0.569777250289917,-44.39102554321289,69918.6953125
354,-112.45729064941406,0.0,-44.39102554321289,69918.6953125
355,-109.53656005859375,-2492.4755859375,-44.39102554321289,69918.6953125
356,-128.84976196289062,0.0,-44.39102554321289,69918.6953125
357,-120.36903381347656,-0.9862088561058044,-44.39102554321289,69918.6953125
358,-117.17066192626953,-0.0017881377134472132,-44.39102554321289,69918.6953125
359,-117.77798461914062,-0.14613990485668182,-44.39102554321289,69918.6953125
360,-119.85174560546875,-0.0019073467701673508,-44.39102554321289,69918.6953125
361,-103.60096740722656,-0.05233151465654373,-44.39102554321289,69918.6953125
362,-113.41607666015625,-385.7641296386719,-44.39102554321289,69918.6953125
363,-105.84552764892578,-0.18809457123279572,-44.39102554321289,69918.6953125
364,-114.24372863769531,-388.1594543457031,-44.39102554321289,69918.6953125
365,-109.83561706542969,-202.69793701171875,-44.39102554321289,69918.6953125
366,-119.49540710449219,-680.4070434570312,-44.39102554321289,69918.6953125
367,-126.28556823730469,-1.6245750188827515,-44.39102554321289,69918.6953125
368,-111.22801208496094,-0.02407998777925968,-44.39102554321289,69918.6953125
369,-103.316650390625,-0.8150593042373657,-44.39102554321289,69918.6953125
370,-114.53216552734375,-16.86153221130371,-44.39102554321289,69918.6953125
371,-103.17678833007812,-2.7340197563171387,-44.39102554321289,69918.6953125
372,-108.22577667236328,-63.274227142333984,-44.39102554321289,69918.6953125
373,-114.94512176513672,0.0,-44.39102554321289,69918.6953125
374,-116.97151184082031,-4.9457831382751465,-44.39102554321289,69918.6953125
375,-114.4957275390625,-0.005841237958520651,-44.39102554321289,69918.6953125
376,-113.66268920898438,-0.059245266020298004,-44.39102554321289,69918.6953125
377,-103.6180419921875,-0.06901980191469193,-44.39102554321289,69918.6953125
378,-109.08921813964844,-0.0005960462731309235,-44.39102554321289,69918.6953125
379,-122.55558776855469,-0.06496695429086685,-44.39102554321289,69918.6953125
380,-122.57599639892578,-0.004768359940499067,-44.39102554321289,69918.6953125
381,-117.45875549316406,-145.91664123535156,-44.39102554321289,69918.6953125
382,-107.29582214355469,0.0,-44.39102554321289,69918.6953125
383,-123.9564208984375,-20.161340713500977,-44.39102554321289,69918.6953125
384,-122.25676727294922,0.0,-44.39102554321289,69918.6953125
385,-110.48002624511719,-0.12981049716472626,-44.39102554321289,69918.6953125
386,-105.69621276855469,-0.8513879179954529,-44.39102554321289,69918.6953125
387,-123.76615905761719,-24.751901626586914,-44.39102554321289,69918.6953125
