,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD,CIFAR_10C_acc
0,1.9552803357152173,0.30745648734177217,87.58227848101266,0,0.2215189873417721,98.70042194092825,0.3083035213243547
1,1.6215123377577232,0.3905261075949367,77.21518987341773,0,0.2562631856540084,94.19409282700421,0.3628735269360269
2,1.3959443212425622,0.5100870253164557,62.08860759493671,0,0.2901503164556962,89.94514767932489,0.4836156705948373
3,1.2138482514959181,0.5692246835443038,54.78481012658228,0,0.29552347046413496,89.40506329113924,0.5186658249158249
4,1.0682967057193282,0.6010680379746836,50.70886075949367,0,0.3286853902953587,85.0126582278481,0.5619248035914702
5,0.9406188197814636,0.6670292721518988,42.44303797468354,0,0.34358517932489446,82.92827004219407,0.6107673961840628
6,0.8316871874088788,0.5248219936708861,59.936708860759495,0,0.2921611286919831,89.56962025316454,0.4946040263748597
7,0.7454573403309731,0.6939280063291139,38.91139240506329,0,0.34981540084388185,82.51476793248945,0.6113776655443321
8,0.6566247825857496,0.712618670886076,36.51898734177215,0,0.3490901898734178,82.40084388185655,0.6566077441077441
9,0.5974832776471646,0.713310917721519,36.34177215189873,0,0.34562895569620256,82.87341772151899,0.6566252805836139
10,0.5346859195371614,0.7715585443037974,28.88607594936709,0,0.40196466244725737,75.8396624472574,0.7073530443322109
11,0.4714390984090575,0.7577136075949367,30.746835443037973,0,0.3879549050632911,77.60337552742614,0.6969100729517396
12,0.4251391242129089,0.7435719936708861,32.55696202531646,0,0.33715717299578063,83.86919831223629,0.7011135662177328
13,0.376590371131897,0.7935126582278481,26.164556962025316,0,0.37292325949367083,79.40928270042194,0.7193094135802469
14,0.32937290949107956,0.7841178797468354,27.189873417721518,0,0.38027426160337546,78.35021097046412,0.7280478395061729
15,0.2889333569111615,0.7827333860759493,27.632911392405063,0,0.381460970464135,78.40506329113926,0.7123421717171717
16,0.24540598274473727,0.7754153481012658,28.39240506329114,0,0.3801094409282701,78.43037974683546,0.7104359567901234
17,0.21524765543694044,0.7915348101265823,26.50632911392405,0,0.428335970464135,72.37552742616035,0.7273235830527497
18,0.1884798511019806,0.7971716772151899,25.873417721518987,0,0.3961959388185654,76.66666666666667,0.7237303591470258
19,0.15543337651684772,0.7946004746835443,26.025316455696203,0,0.3911524261603375,76.86919831223628,0.7306449915824916
20,0.1470335360181375,0.7898536392405063,26.632911392405063,0,0.38455959915611815,78.0675105485232,0.7175259539842874
21,0.12652554941519986,0.7922270569620253,26.329113924050635,0,0.3922732067510548,76.9915611814346,0.7238478535353535
22,0.10908509974442694,0.7782832278481012,28.025316455696203,0,0.392306170886076,77.16455696202533,0.7214611391694725
23,0.09955055878436478,0.7878757911392406,26.974683544303797,0,0.38973496835443033,76.93248945147677,0.7200757575757576
24,0.09014461986231108,0.7875791139240507,27.10126582278481,0,0.38996571729957813,77.34599156118144,0.7198460297418632
25,0.08869640103602497,0.7963805379746836,25.974683544303797,0,0.39382252109704635,76.85232067510546,0.7186675785634119
26,0.07414435742110231,0.783623417721519,27.341772151898734,0,0.36959388185653996,79.92405063291137,0.7089436026936027
27,0.0715203190351544,0.782931170886076,27.518987341772153,0,0.4030195147679325,75.64556962025317,0.7214576318742985
28,0.06571518714254192,0.7895569620253164,26.582278481012658,0,0.38294435654008435,78.30379746835443,0.7192883698092032
29,0.06992898955703271,0.7959849683544303,25.759493670886076,0,0.40812895569620256,74.78481012658227,0.7322846520763187
30,0.05700473685368188,0.8110166139240507,24.0126582278481,0,0.39484440928270037,76.60337552742615,0.7366109006734006
31,0.055991593647211194,0.7803599683544303,27.936708860759495,0,0.3621110232067511,80.70464135021099,0.7194988075196409
32,0.05767309267148647,0.8017207278481012,25.11392405063291,0,0.3718684071729958,79.78059071729959,0.7343294051627386
33,0.05579015089413083,0.8055775316455697,24.620253164556964,0,0.4087882383966245,74.61181434599156,0.734094416386083
34,0.04851034273271088,0.7969738924050633,25.810126582278482,0,0.3978441455696203,76.27848101265823,0.7164877946127947
35,0.05216267905503946,0.7936115506329114,25.974683544303797,0,0.39919567510548526,76.19409282700423,0.7273604096520763
36,0.05068044470670721,0.7976661392405063,25.544303797468356,0,0.38254878691983124,77.94092827004219,0.7339471099887767
37,0.04644541659504583,0.8067642405063291,24.468354430379748,0,0.40288765822784817,75.63291139240506,0.731530583613917
38,0.04077241729339925,0.8042919303797469,24.696202531645568,0,0.3994923523206751,76.21518987341771,0.7338085718294052
39,0.053193476146263796,0.8109177215189873,23.848101265822784,0,0.4170622362869199,73.9367088607595,0.7392308501683502
40,0.04514568448568062,0.7903481012658228,26.569620253164558,0,0.35584783755274263,81.80168776371308,0.7273200757575757
41,0.042333162178108674,0.8065664556962026,24.582278481012658,0,0.40430511603375524,75.21518987341773,0.7326914983164983
42,0.03779841402339933,0.8080498417721519,24.39240506329114,0,0.4190730485232067,73.79746835443038,0.7426820286195286
43,0.03554967019186919,0.8106210443037974,24.151898734177216,0,0.40849156118143454,74.47257383966245,0.7331176346801347
44,0.037537933079131544,0.7990506329113924,25.455696202531644,0,0.36593486286919835,80.27426160337554,0.7228412598204265
45,0.03801857707252977,0.8097310126582279,24.265822784810126,0,0.41547995780590713,74.10970464135019,0.7372404601571267
46,0.03147928189910289,0.8103243670886076,24.189873417721518,0,0.38818565400843885,77.33755274261604,0.7419577721661056
47,0.035394925520463034,0.8002373417721519,25.39240506329114,0,0.3926028481012658,76.80168776371308,0.7359901094276095
48,0.03893758601468247,0.8068631329113924,24.72151898734177,0,0.41389767932489446,73.95780590717301,0.7321496212121212
49,0.037821380866786644,0.8035007911392406,24.974683544303797,0,0.388581223628692,77.28691983122363,0.7384364478114478
