,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD
0,0.591327521859422,0.7690862341772152,29.29113924050633,0,0.30142405063291133,88.44303797468353
1,0.12049049605816421,0.9597507911392406,4.974683544303797,0,0.352254746835443,82.0548523206751
2,0.07448800288050189,0.9780458860759493,2.810126582278481,0,0.390954641350211,77.04219409282702
3,0.060338000747825284,0.9648931962025317,4.405063291139241,0,0.3273008966244726,85.54430379746836
4,0.0514073237871587,0.9838805379746836,1.9746835443037976,0,0.3706487341772152,79.75949367088607
5,0.04527992343474859,0.974189082278481,3.2151898734177213,0,0.34170622362869196,83.40506329113924
6,0.042861904462411615,0.9890229430379747,1.4050632911392404,0,0.33798127637130804,84.0886075949367
7,0.04202308480827404,0.9841772151898734,1.8481012658227849,0,0.359012394514768,81.30801687763713
8,0.03700080395769611,0.9889240506329114,1.3291139240506329,0,0.3848233122362869,77.73839662447256
9,0.03213465148688987,0.9911985759493671,1.1265822784810127,0,0.37602188818565396,78.98312236286918
10,0.0291667434423709,0.9907041139240507,1.1898734177215189,0,0.38291139240506333,77.89451476793248
11,0.04039339143726239,0.9917919303797469,1.0506329113924051,0,0.39158095991561187,76.99156118143462
12,0.02756958085361381,0.9904074367088608,1.2278481012658229,0,0.35693565400843885,81.30801687763713
13,0.021487273267536824,0.990506329113924,1.2151898734177216,0,0.3852518459915612,77.9493670886076
14,0.02600356344488169,0.9903085443037974,1.1518987341772151,0,0.3968552215189874,76.55274261603375
15,0.023785737026440358,0.989121835443038,1.3037974683544304,0,0.39909678270042204,76.02953586497891
16,0.020422474388501997,0.990506329113924,1.2151898734177216,0,0.3931632383966245,76.9662447257384
17,0.02006152162496793,0.9869462025316456,1.6708860759493671,0,0.3917457805907173,77.26582278481013
18,0.02001964079179765,0.9904074367088608,1.2278481012658229,0,0.40519514767932485,75.45569620253164
19,0.019104823839619308,0.9901107594936709,1.2658227848101267,0,0.42210574894514774,73.35021097046415
20,0.018506201997269822,0.9910007911392406,1.0632911392405062,0,0.44092827004219415,71.20675105485232
21,0.01814319616169308,0.9917919303797469,1.0506329113924051,0,0.42171017932489446,73.10548523206752
22,0.01529524741729008,0.9906052215189873,1.2025316455696202,0,0.4227979957805907,73.32067510548521
23,0.02102475245565931,0.9910996835443038,1.139240506329114,0,0.40278876582278483,75.9704641350211
24,0.013576827158981236,0.9893196202531646,1.2784810126582278,0,0.35868275316455694,81.37974683544304
25,0.01752886140905511,0.9919897151898734,1.0253164556962024,0,0.4291271097046413,72.33333333333331
26,0.020947230929377173,0.9912974683544303,1.0253164556962024,0,0.3941521624472574,76.57383966244726
27,0.009685372496015813,0.9933742088607594,0.8481012658227848,0,0.44551028481012656,70.38396624472574
28,0.009476980146768682,0.9906052215189873,1.2025316455696202,0,0.44643328059071735,70.23628691983122
29,0.014541016757314158,0.992879746835443,0.8227848101265823,0,0.40608517932489446,75.1645569620253
30,0.011269022786919393,0.9912974683544303,1.1139240506329113,0,0.43684071729957796,71.52320675105486
31,0.01035972682082966,0.9882318037974683,1.5063291139240507,0,0.3896031118143459,77.15611814345992
32,0.009599130112261779,0.992879746835443,0.9113924050632911,0,0.40855748945147685,74.9957805907173
33,0.009843333619902382,0.9916930379746836,0.9746835443037974,0,0.3945147679324896,76.9409282700422
34,0.008607942521279128,0.9886273734177216,1.4556962025316456,0,0.3549907700421941,81.91139240506328
35,0.014550533551239942,0.9924841772151899,0.9620253164556962,0,0.3685060654008439,79.79746835443039
36,0.005467494656617236,0.9925830696202531,0.9493670886075949,0,0.4490374472573839,69.90295358649789
37,0.003822347987185012,0.9922863924050633,0.9873417721518988,0,0.3983386075949368,76.27426160337554
38,0.008167153649945547,0.9899129746835443,1.2911392405063291,0,0.3898008966244726,77.60337552742618
39,0.009649272026285112,0.9926819620253164,0.9367088607594937,0,0.39125131856540085,76.915611814346
40,0.006432042613917096,0.9934731012658228,0.8354430379746836,0,0.40331619198312235,75.81434599156118
41,0.006040821472656316,0.992879746835443,0.9113924050632911,0,0.36204509493670883,80.8902953586498
42,0.009240367124267934,0.9915941455696202,1.0759493670886076,0,0.40549182489451474,75.24050632911393
43,0.006730728247676202,0.9920886075949367,1.0126582278481013,0,0.42055643459915615,73.72573839662446
44,0.0030125074999043998,0.9909018987341772,1.1645569620253164,0,0.40087684599156115,76.24472573839662
45,0.006090422574176864,0.9923852848101266,0.9746835443037974,0,0.41228243670886083,74.37130801687765
46,0.0043379083412541245,0.9918908227848101,1.0379746835443038,0,0.452399789029536,69.32489451476793
47,0.009612184769584347,0.9929786392405063,0.8987341772151899,0,0.3818895042194093,78.55696202531645
48,0.007551256811230375,0.9915941455696202,1.0759493670886076,0,0.44630142405063283,70.40084388185655
49,0.014242468650266935,0.9922863924050633,0.9873417721518988,0,0.40074498945147674,75.99578059071729
