,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD,CIFAR_10C_acc
0,1.953513837208713,0.3316851265822785,84.48101265822785,0,0.22181566455696203,98.57383966244727,0.32757435465768797
1,1.5773604416499172,0.4152492088607595,74.13924050632912,0,0.24637394514767938,95.37130801687765,0.39621387485970816
2,1.3225118465667223,0.5196795886075949,60.860759493670884,0,0.288403217299578,90.19831223628691,0.4978254769921437
3,1.1024349460201541,0.5959256329113924,51.278481012658226,0,0.3251252637130802,85.61603375527427,0.5452388468013468
4,0.9614572231351894,0.6570411392405063,43.63291139240506,0,0.32426819620253167,85.57805907172997,0.5863864337822672
5,0.8381296979249829,0.6854232594936709,39.822784810126585,0,0.3459256329113925,82.71729957805908,0.6289106341189675
6,0.736586152854627,0.7071795886075949,37.12658227848101,0,0.3541337025316455,81.78481012658227,0.6334385521885522
7,0.6488301712666115,0.7466376582278481,32.34177215189873,0,0.3586168248945147,81.00421940928267,0.6800154320987655
8,0.5770334026021678,0.7280458860759493,34.54430379746835,0,0.3802083333333333,78.56540084388186,0.6587945426487093
9,0.5135368142467346,0.7346716772151899,33.51898734177215,0,0.35060654008438824,82.29535864978904,0.6601606341189675
10,0.4481603385758226,0.7654272151898734,29.848101265822784,0,0.3796809071729957,78.69198312236286,0.6584438131313132
11,0.3882949706302942,0.7826344936708861,27.556962025316455,0,0.40552478902953587,75.35443037974683,0.7032600308641975
12,0.3528828464285301,0.7879746835443038,26.873417721518987,0,0.387229694092827,77.40084388185655,0.7079562991021325
13,0.2981931467669724,0.7892602848101266,26.531645569620252,0,0.39059203586497887,77.23628691983123,0.714055485409652
14,0.2569806077075701,0.7548457278481012,31.11392405063291,0,0.34889240506329117,82.1603375527426,0.685113285634119
15,0.20875989425465138,0.7979628164556962,25.50632911392405,0,0.4204245780590718,73.24050632911394,0.7327406004489339
16,0.19065974851268053,0.7913370253164557,26.265822784810126,0,0.3686708860759494,79.80590717299577,0.7135153619528619
17,0.15327944281599382,0.7877768987341772,26.89873417721519,0,0.38574630801687765,77.915611814346,0.7032968574635241
18,0.13137369594761056,0.7800632911392406,27.79746835443038,0,0.36787974683544306,79.84810126582279,0.7084894079685746
19,0.12679688081852275,0.783623417721519,27.430379746835442,0,0.3819554324894515,78.34177215189874,0.7177907547699214
20,0.10267556968559749,0.7998417721518988,25.354430379746834,0,0.3852518459915612,77.9789029535865,0.7251420454545454
21,0.09290267949937468,0.7857990506329114,26.974683544303797,0,0.38779008438818563,77.59493670886074,0.7164649971941638
22,0.08310868678764052,0.7648338607594937,29.658227848101266,0,0.3827136075949367,78.1561181434599,0.6920594837261503
23,0.0710738153013326,0.7953916139240507,25.924050632911392,0,0.39306434599156115,77.0675105485232,0.7228114478114478
24,0.07456260740444282,0.805379746835443,24.645569620253166,0,0.4037776898734178,75.31223628691984,0.7323495370370371
25,0.060292226762041774,0.7995450949367089,25.303797468354432,0,0.3870319092827004,77.51476793248946,0.7249245931537598
26,0.0713228118940712,0.7981606012658228,25.569620253164558,0,0.3659348628691983,80.09704641350211,0.7255629208754208
27,0.05694324705396255,0.7991495253164557,25.354430379746834,0,0.39556962025316456,76.68776371308017,0.7221152497194163
28,0.05205710021520618,0.7882713607594937,26.746835443037973,0,0.35983649789029537,80.90717299578061,0.7165912598204265
29,0.05700116631928424,0.7950949367088608,25.78481012658228,0,0.3865704113924051,77.78059071729959,0.7244931958473625
30,0.04322181417467413,0.7902492088607594,26.40506329113924,0,0.4274129746835443,72.55274261603375,0.7246966189674523
31,0.05169009585630312,0.7981606012658228,25.39240506329114,0,0.3703190928270043,79.7721518987342,0.7249473905723905
32,0.04540365915677517,0.7996439873417721,25.11392405063291,0,0.3850870253164557,77.88185654008439,0.724815867003367
33,0.040453846326750455,0.8002373417721519,25.21518987341772,0,0.3691653481012659,79.77215189873418,0.722230990460157
34,0.056595472301981906,0.8027096518987342,24.72151898734177,0,0.3725936181434599,79.48101265822784,0.7288703002244669
35,0.03535136072785954,0.8099287974683544,23.974683544303797,0,0.3675830696202531,79.73839662447257,0.7319426907968574
36,0.03473735673596953,0.8084454113924051,24.075949367088608,0,0.41073312236286924,74.6286919831224,0.729694514590348
37,0.04220736444414505,0.8011273734177216,25.0126582278481,0,0.3991627109704642,76.10970464135022,0.7265397025813692
38,0.03323293943510452,0.8037974683544303,24.670886075949365,0,0.3774723101265822,78.73839662447259,0.7255436307519642
39,0.04068649072968231,0.7946004746835443,25.936708860759495,0,0.41182093881856535,74.40084388185655,0.7227798821548822
40,0.03656458934466524,0.8062697784810127,24.443037974683545,0,0.38775712025316456,77.62869198312235,0.740995019640853
41,0.03158595449551192,0.8029074367088608,24.78481012658228,0,0.38399920886075956,78.10970464135022,0.734010241301908
42,0.03967153478029735,0.7988528481012658,25.303797468354432,0,0.4062170358649789,74.9409282700422,0.7328510802469136
43,0.037668706782937156,0.8042919303797469,24.696202531645568,0,0.39408623417721517,76.46413502109704,0.7362321127946128
44,0.03502144666565378,0.7998417721518988,25.17721518987342,0,0.394712552742616,76.67932489451476,0.7272183641975308
45,0.026609773860214427,0.7920292721518988,26.265822784810126,0,0.3710113396624473,79.62447257383967,0.7156513047138047
46,0.02855284532075782,0.8032041139240507,24.835443037974684,0,0.3966574367088608,76.48945147679323,0.7331334175084175
47,0.030105561860089267,0.7932159810126582,26.11392405063291,0,0.38432885021097046,78.21518987341773,0.7193251964085298
48,0.033697184814262565,0.8058742088607594,24.49367088607595,0,0.3888119725738396,77.46413502109702,0.741359778338945
49,0.01924877806802885,0.8102254746835443,23.936708860759495,0,0.38775712025316456,77.24472573839664,0.7414123877665544
