,train_loss,GFN_losses
0,1.9971531924634878,0
1,0.5391199311407486,0
2,0.27993306008600954,0
3,0.22175233995560373,0
4,0.19146484151335047,0
5,0.15988792700342613,0
6,0.1356067749680859,0
7,0.11608392848531798,0
8,0.10021145888926959,0
9,0.08343932969440328,0
10,0.06635810858984985,0
11,0.0611137691331972,0
12,0.04434174347189394,0
13,0.06186675781033712,0
14,0.027255943293987523,0
15,0.03239933069389645,0
16,0.02782504324626067,0
17,0.022482990319517875,0
18,0.01520864454808064,0
19,0.028469142817550957,0
20,0.0254519053753281,0
21,0.010124406724301453,0
22,0.007644175547221214,0
23,0.0199476783440476,0
24,0.013049998516585715,0
25,0.009801855073644696,0
26,0.011061201129099446,0
27,0.015479416344407023,0
28,0.025411058194234525,0
29,0.01566344150803098,0
30,0.006415232968180081,0
31,0.009032737525954548,0
32,0.013778461373899833,0
33,0.010608667485867765,0
34,0.015793239596382815,0
35,0.0045694806330634444,0
36,0.008148086646290515,0
37,0.016638085538853365,0
38,0.008021853939113715,0
39,0.010632004499513804,0
40,0.010229981908088291,0
41,0.007142777673987727,0
42,0.010849102529913814,0
43,0.0063238307317294695,0
44,0.007020690067472988,0
45,0.014386410993238044,0
46,0.019060002401584095,0
47,0.002646964723644847,0
48,0.00121057162071131,0
49,0.00041704961818546095,0
50,7.093051872198876e-05,0
51,2.3222314914416737e-05,0
52,1.637067075670088e-05,0
53,1.371447484812637e-05,0
54,1.1053718462970228e-05,0
55,9.69898049374528e-06,0
56,9.015860874875793e-06,0
57,7.538800349324771e-06,0
58,6.954333122110364e-06,0
59,6.651427120592452e-06,0
60,6.677050699784892e-06,0
61,5.557851145928034e-06,0
62,5.268432502843737e-06,0
63,4.756115613012712e-06,0
64,4.44461361574681e-06,0
65,4.005394823189538e-06,0
66,3.7354653042063664e-06,0
67,4.139706313910913e-06,0
68,3.3326419958200965e-06,0
69,3.0276302073382406e-06,0
70,3.17094588696125e-06,0
71,2.565734885453398e-06,0
72,2.365692734143198e-06,0
