,test_acc,test_error,test_acc_OOD,test_error_OOD
0,0.5644985135257806,222.2941176470588,0.2775234129145485,1106.2549019607843
1,0.9305399532498184,35.450980392156865,0.5298831434580005,719.9607843137255
2,0.9377638208061003,31.725490196078432,0.5210593303679496,733.4705882352941
3,0.9347100240559187,33.294117647058826,0.5183048142096345,737.6274509803922
4,0.9454827069716776,27.784313725490197,0.5310216389796659,718.2352941176471
5,0.9410374682280319,30.07843137254902,0.5283101473614137,722.2745098039215
6,0.9386517338416848,31.294117647058822,0.5236393843802953,729.5686274509804
7,0.9448600331336239,28.137254901960784,0.5346981095679013,712.5686274509804
8,0.9491563407770515,25.92156862745098,0.5420118085814573,701.5098039215686
9,0.9442302673384169,28.45098039215686,0.5318636906923263,716.9411764705883
10,0.942593443627451,29.294117647058822,0.5254686365286857,726.6862745098039
11,0.9457550381263616,27.686274509803923,0.5331634100399418,714.9411764705883
12,0.9450444240196079,28.03921568627451,0.534506626724764,712.9215686274509
13,0.9403722426470589,30.431372549019606,0.5220006694807553,732.1372549019608
14,0.9465762867647058,27.254901960784313,0.5283772845557977,722.1764705882352
15,0.9479478712781408,26.529411764705884,0.531269857480029,717.7647058823529
16,0.9468613834422658,27.07843137254902,0.5380308566327766,707.4509803921569
17,0.9487662831336239,26.137254901960784,0.5352886332001936,711.5882352941177
18,0.9435338371459695,28.823529411764707,0.5280728031953522,722.7647058823529
19,0.9480358115468409,26.529411764705884,0.5389764509198741,706.1372549019608
20,0.9475762527233115,26.764705882352942,0.5396298565722585,705.0
21,0.9498527709694988,25.58823529411765,0.5452982215262647,696.3333333333334
22,0.9458656726579521,27.58823529411765,0.5330314996368918,715.0588235294117
23,0.9470500295025417,27.0,0.5294897762345679,720.5490196078431
24,0.9501662354756718,25.41176470588235,0.5393650901718712,705.4313725490196
25,0.9499222721496006,25.529411764705884,0.5384360437847978,706.8235294117648
26,0.9497208605664488,25.666666666666668,0.5406775750423627,703.4313725490196
27,0.9480386483297023,26.50980392156863,0.5315923051319293,717.2745098039215
28,0.9508201139251997,25.058823529411764,0.5395683929435972,705.1764705882352
29,0.9477322757806826,26.666666666666668,0.5325114227789881,715.9215686274509
30,0.9484074301016703,26.294117647058822,0.5320929973069475,716.6274509803922
