,test_acc,test_error,test_acc_OOD,test_error_OOD
0,0.4511548543028322,280.1372549019608,0.25671750181554104,1138.2941176470588
1,0.9372390159767611,32.03921568627451,0.5133314610566448,745.4509803921569
2,0.9142667483660131,43.76470588235294,0.47900591563786016,798.0784313725491
3,0.9380730301379812,31.54901960784314,0.5068078060699588,755.3137254901961
4,0.9272946736564996,37.07843137254902,0.492943975429678,776.7058823529412
5,0.9271485793391431,37.1764705882353,0.4878647157165335,784.5294117647059
6,0.9421750181554103,29.49019607843137,0.5173819141854272,739.2156862745098
7,0.9458486519607843,27.627450980392158,0.5181279880779472,738.156862745098
8,0.9401382080610022,30.50980392156863,0.5231561856995884,730.3725490196078
9,0.9414133419571533,29.901960784313726,0.5105258828068264,749.6862745098039
10,0.9493620075344953,25.823529411764707,0.5239783799322197,729.156862745098
11,0.9496541961692083,25.666666666666668,0.5231183619281046,730.4117647058823
12,0.9495776030319535,25.705882352941178,0.5231112699709513,730.4901960784314
13,0.9501208469498911,25.45098039215686,0.5245863970588236,728.1372549019608
14,0.9495151938090051,25.745098039215687,0.5248974975792785,727.7450980392157
15,0.9444628835330429,28.313725490196077,0.5075666454853546,754.2549019607843
16,0.9505378540305012,25.19607843137255,0.526640700647543,725.0784313725491
17,0.9510810979484386,24.941176470588236,0.5242856980755265,728.6666666666666
18,0.9508442265795207,25.03921568627451,0.527006172839506,724.4901960784314
19,0.9513491739288309,24.80392156862745,0.5271338280682644,724.3333333333334
20,0.9517846200980392,24.58823529411765,0.5268553505507141,724.7647058823529
21,0.947586181463326,26.725490196078432,0.5166660993100944,740.2549019607843
22,0.9483833174473494,26.333333333333332,0.5118771370430888,747.6862745098039
23,0.9515761165577342,24.705882352941178,0.5280080299866861,722.9803921568628
24,0.9523491398874364,24.294117647058822,0.5289687537823772,721.5294117647059
25,0.9513463371459695,24.823529411764707,0.5284765719559429,722.1960784313726
26,0.9515761165577342,24.705882352941178,0.528680820321956,721.9607843137255
27,0.9511165577342048,24.941176470588236,0.5279962100580974,722.9803921568628
28,0.9425338711873639,29.294117647058822,0.5099845300774629,750.6078431372549
29,0.9484670025417574,26.274509803921568,0.5172074520394577,739.4509803921569
30,0.9477393677378358,26.647058823529413,0.5176750484144276,738.7843137254902
31,0.9481010575526506,26.45098039215686,0.5168760212418301,739.9215686274509
32,0.9479932598039216,26.529411764705884,0.5168925691418543,740.0392156862745
33,0.9397212009803921,30.764705882352942,0.5026609023238925,761.7450980392157
34,0.9497095134350036,25.627450980392158,0.5187899040789155,737.0196078431372
35,0.9492953431372549,25.862745098039216,0.5213756316569838,733.0784313725491
36,0.9465067855846042,27.294117647058822,0.5216649835088356,732.7843137254902
37,0.9506257942992011,25.176470588235293,0.5318769290123457,716.9607843137255
38,0.9515066153776326,24.725490196078432,0.5311653693113048,718.0980392156863
39,0.9509321668482208,25.019607843137255,0.5317095588235294,717.1960784313726
40,0.9503747390159768,25.313725490196077,0.5234403367828613,730.0588235294117
41,0.951492431463326,24.725490196078432,0.5246204384531591,728.156862745098
42,0.9515236360748003,24.725490196078432,0.5245438453159041,728.2156862745098
43,0.9503222585330429,25.313725490196077,0.5245670123759381,728.3529411764706
44,0.9507818173565722,25.07843137254902,0.5276817999576374,723.5098039215686
45,0.9509279116739289,25.019607843137255,0.5263764070442991,725.5098039215686
46,0.9506215391249093,25.176470588235293,0.5274624220830307,723.7647058823529
47,0.9512626520515614,24.84313725490196,0.5310235301682402,718.4313725490196
48,0.9507747253994191,25.098039215686274,0.5288098939421448,721.7843137254902
49,0.9509279116739289,25.019607843137255,0.5286846026991043,721.9215686274509
50,0.9506527437363834,25.137254901960784,0.5278548437121763,723.2745098039215
51,0.950032906681191,25.470588235294116,0.5294538436516582,720.7254901960785
52,0.9489676947167757,26.0,0.5261163686153474,725.8235294117648
53,0.948661322167756,26.15686274509804,0.52721183959695,724.1960784313726
54,0.9491208809912854,25.92156862745098,0.5288236050593076,721.6862745098039
55,0.9490130832425564,26.0,0.5290302174110385,721.4117647058823
56,0.9495875317719681,25.705882352941178,0.5291068105482934,721.3725490196078
57,0.9475124251089325,26.745098039215687,0.5191322092108448,736.5490196078431
58,0.9497478100036311,25.607843137254903,0.5211231579823287,733.5294117647059
59,0.9494343454974583,25.784313725490197,0.5192849226882111,736.4509803921569
