,train_loss,GFN_losses
0,0.30133451595453614,0
1,0.05376411626586713,0
2,0.033437162172049284,0
3,0.02757931430543582,0
4,0.024745358833033276,0
5,0.023393122459683252,0
6,0.0461941484897678,0
7,0.017960033132638557,0
8,0.020031141209786375,0
9,0.010636816087742728,0
10,0.007524520200494879,0
11,0.006043596420414656,0
12,0.012847698605352878,0
13,0.00484970104982319,0
14,0.003813421511840277,0
15,0.007090152576509638,0
16,0.028346241126398008,0
17,0.018062262425580657,0
18,0.00420802652661223,0
19,0.009391837731264644,0
20,0.03315436109866812,0
21,0.022157704926107125,0
22,0.00503091200924421,0
23,0.0029142027593172908,0
24,0.012278170339589244,0
25,0.002367554226341792,0
26,0.0008840635794962487,0
27,0.00032359200709636873,0
28,0.0020654077073133125,0
29,0.003233185829581582,0
30,0.011217495356318233,0
31,0.0030643169081584743,0
32,0.002151611331884347,0
33,0.00037951582946487794,0
34,0.00012989515048995753,0
35,6.494583317088468e-05,0
36,0.00013601251541046393,0
37,5.6252783840783055e-05,0
38,2.6762664164984846e-05,0
39,3.534976537528301e-05,0
40,0.0006415140992595045,0
41,0.00699684866793243,0
42,0.05004807760751756,0
43,0.00850500270909439,0
44,0.004141359800558414,0
45,0.002363950683853129,0
46,0.0013971391221691948,0
47,0.0028186928267099442,0
48,0.030346530986141908,0
49,0.00610589988881032,0
50,0.003028536304050961,0
51,0.0024364926379436278,0
52,0.03163268165354314,0
53,0.004936170744280477,0
54,0.0019519543469408724,0
55,0.005911641941098829,0
56,0.0016643284190693696,0
57,0.00044063084647224247,0
58,0.0007670965101114924,0
59,0.0017168203077788523,0
60,0.026650766579782117,0
61,0.006167287254532103,0
62,0.0152474593536659,0
63,0.0029754341856635413,0
64,0.013687498536587172,0
65,0.0017259122749632057,0
66,0.0007610936729223061,0
67,0.0036806081199362113,0
68,0.00046256756610661345,0
69,0.0002430651565224384,0
70,0.00032660606060503543,0
71,0.0043088519050140444,0
72,0.033597124157002174,0
73,0.004581476807179132,0
74,0.002088854179320666,0
75,0.0012701967540605086,0
76,0.0007428471853886385,0
77,0.00016259846459609227,0
78,0.00010320628328383507,0
79,0.00010510651216200898,0
80,6.59901762852117e-05,0
81,4.951136763286532e-05,0
82,4.1050883019891787e-05,0
83,3.76992557295421e-05,0
84,3.0023918915810418e-05,0
85,3.6748560295925556e-05,0
86,0.0008310977155070507,0
87,0.04053965338690947,0
88,0.004303664783640353,0
89,0.002253624277705879,0
90,0.02358903701652784,0
91,0.0034164958182460745,0
92,0.0007591088086696964,0
93,0.0013994403950043735,0
94,0.00027556869353718934,0
95,0.0007938478189557881,0
96,0.011085945627924212,0
