,train_loss,GFN_losses
0,1.7008060717928237,0
1,1.2396316338276518,0
2,0.9755333636118018,0
3,0.8062104366827703,0
4,0.6548348838004513,0
5,0.5467762532441512,0
6,0.4438055343386056,0
7,0.3705893677213918,0
8,0.28330040474732715,0
9,0.23073313957539157,0
10,0.1691630198687747,0
11,0.14177762166313504,0
12,0.09006870672970578,0
13,0.05869078657765319,0
14,0.0715871854968693,0
15,0.050231273623480316,0
16,0.04374746762324071,0
17,0.04437440081728973,0
18,0.04974546445452649,0
19,0.050444297816442406,0
20,0.023253460185251373,0
21,0.033495573455170874,0
22,0.028234739382953747,0
23,0.026469660463972366,0
24,0.035386463539485914,0
25,0.034043079120633396,0
26,0.02639322903385197,0
27,0.013814724978410464,0
28,0.011399807830246678,0
29,0.015912885619057477,0
30,0.033487030946096216,0
31,0.030331595632099154,0
32,0.02062099953384503,0
33,0.024708997309747814,0
34,0.016407941457936944,0
35,0.037035843343946384,0
36,0.022131806981844315,0
37,0.010272229272548271,0
38,0.006443171115318799,0
39,0.005098930122229554,0
40,0.004098628971985528,0
41,0.0022423877380788326,0
42,0.005095541507572583,0
43,0.024306886684338468,0
44,0.06485582554739887,0
45,0.015354383115967115,0
46,0.01113782464897773,0
47,0.010259097988676765,0
48,0.015566341202719595,0
49,0.030782253278986267,0
50,0.017056209865309622,0
51,0.013181524597567277,0
52,0.011519802026484378,0
53,0.026078552409223674,0
54,0.018269212133642555,0
55,0.010797495778272118,0
56,0.007178156063014614,0
57,0.01597127080490084,0
58,0.013254780823405346,0
59,0.014309178848001782,0
60,0.01602599685303057,0
61,0.0161251924743039,0
62,0.01421105189660591,0
63,0.016322099119492308,0
64,0.013621551502644475,0
65,0.012218855144253568,0
66,0.013053550203988814,0
67,0.010928559900291832,0
68,0.010055737678751188,0
69,0.010118380814252516,0
70,0.012198087745818539,0
71,0.011950130545723157,0
72,0.018462721681883693,0
73,0.010811214358039686,0
74,0.006695293110248674,0
75,0.0034457545117365426,0
76,0.007717053726926257,0
77,0.02156170271674468,0
78,0.014814504079750159,0
79,0.009722708616459715,0
80,0.008722594326726445,0
81,0.011617170616417476,0
82,0.006769535170135804,0
83,0.011647312555198922,0
84,0.015857004487981507,0
85,0.022188157504559426,0
86,0.008159873036134557,0
87,0.0028702242838124325,0
88,0.0009846165406655189,0
89,0.0008156657628812051,0
90,0.00012404947486082665,0
91,2.8122190819292722e-05,0
92,2.2574784831401e-05,0
93,1.705716634047428e-05,0
94,1.678602281400885e-05,0
95,1.232112682716262e-05,0
96,1.0618191033469317e-05,0
97,1.1122207587359826e-05,0
98,8.69101042052785e-06,0
99,8.57003617083124e-06,0
100,7.184870823487248e-06,0
101,8.340406556390404e-06,0
102,6.881536677795246e-06,0
103,5.784251126330502e-06,0
104,5.701223284157332e-06,0
105,5.106530288092314e-06,0
106,5.41135616162058e-06,0
107,4.8686936949799424e-06,0
108,3.9405999443616846e-06,0
109,4.408709682026539e-06,0
110,3.825394991100188e-06,0
111,3.988538718909115e-06,0
112,3.533981793475834e-06,0
113,3.271457545003838e-06,0
114,3.298276395242652e-06,0
115,3.3766554491629233e-06,0
116,3.4604892585195848e-06,0
117,3.1578021474595754e-06,0
118,6.3864321422100314e-06,0
119,3.76302066639334e-06,0
