1,165,-144.583332
2,330,-127.814649
3,495,-117.916537
4,660,-115.692339
5,825,-115.413053
6,990,-113.406152
7,1155,-109.323157
8,1320,-106.586746
9,1485,-106.499017
10,1650,-106.364725
11,1815,-106.492033
12,1980,-107.379875
13,2145,-107.530376
14,2310,-107.836495
15,2475,-108.056706
16,2640,-108.316401
17,2805,-108.721798
18,2970,-108.971147
19,3135,-109.627201
20,3300,-109.956440
21,3465,-110.565927
22,3630,-111.077417
23,3795,-111.764418
24,3960,-112.449940
25,4125,-113.122332
26,4290,-114.012287
27,4455,-115.126391
28,4620,-115.854343
29,4785,-116.914938
30,4950,-118.654016
31,5115,-122.677310
32,5280,-128.000473
33,5445,-135.267567
34,5610,-140.621291
35,5775,-143.188164
36,5940,-144.936269
37,6105,-146.740175
38,6270,-148.521005
