1,165,10321038919.369698
2,330,7031363158.884849
3,495,4621247556.266666
4,660,2899022297.212121
5,825,1728002859.442424
6,990,974081284.654545
7,1155,513343457.551515
8,1320,252724348.606061
9,1485,114219518.303030
10,1650,47679627.357576
11,1815,17759043.072727
12,1980,6092009.847727
13,2145,1856409.322348
14,2310,552183.783369
15,2475,177573.896320
16,2640,87606.984051
17,2805,73162.670452
18,2970,73306.514138
19,3135,69957.377558
20,3300,61132.097010
21,3465,65468.855140
22,3630,64214.576080
23,3795,60903.603849
24,3960,61227.066856
25,4125,54824.010159
26,4290,60848.340126
27,4455,50173.204144
28,4620,58490.153792
29,4785,63839.073149
30,4950,60743.236075
31,5115,60102.156456
32,5280,57654.204733
33,5445,63954.626024
34,5610,64532.175641
35,5775,61369.747800
36,5940,74160.540838
37,6105,70305.760430
38,6270,54331.216043
