0,0,2.111925
1,1,1.609330
2,2,1.285535
3,3,1.116159
4,4,1.015444
5,5,0.950248
6,6,0.898046
7,7,0.872026
8,8,0.846327
9,9,0.777876
10,10,0.781028
11,11,0.753264
12,12,0.726215
13,13,0.716567
14,14,0.685103
15,15,0.677460
16,16,0.657253
17,17,0.653113
18,18,0.644894
19,19,0.635403
20,20,0.614623
21,21,0.606482
22,22,0.574571
23,23,0.549713
24,24,0.546145
25,25,0.573454
26,26,0.551005
27,27,0.556895
28,28,0.530212
29,29,0.517019
30,30,0.531822
31,31,0.494603
32,32,0.525283
33,33,0.525395
34,34,0.505510
35,35,0.490428
36,36,0.457231
37,37,0.471656
38,38,0.479766
39,39,0.459207
40,40,0.468580
41,41,0.469175
42,42,0.457752
43,43,0.447520
44,44,0.459327
45,45,0.447359
46,46,0.450818
47,47,0.409767
48,48,0.405332
49,49,0.432246
50,50,0.434086
51,51,0.435907
52,52,0.414383
53,53,0.389989
54,54,0.416456
55,55,0.428880
56,56,0.419783
57,57,0.405114
58,58,0.416693
59,59,0.408358
60,60,0.395132
61,61,0.405753
62,62,0.392687
63,63,0.394544
64,64,0.387012
65,65,0.380965
66,66,0.399335
67,67,0.382589
68,68,0.381832
69,69,0.371268
70,70,0.382000
71,71,0.359433
72,72,0.373272
73,73,0.360228
74,74,0.352645
75,75,0.365662
76,76,0.352970
77,77,0.371103
78,78,0.369194
79,79,0.367188
80,80,0.349562
81,81,0.346746
82,82,0.332926
83,83,0.340661
84,84,0.347004
85,85,0.340180
86,86,0.340461
87,87,0.345854
88,88,0.355746
89,89,0.348894
90,90,0.335751
91,91,0.328753
92,92,0.332546
93,93,0.321464
94,94,0.332004
95,95,0.321685
96,96,0.307395
97,97,0.306606
98,98,0.323650
99,99,0.325050
100,100,0.325844
101,101,0.317540
102,102,0.312858
103,103,0.321977
104,104,0.336487
105,105,0.333335
106,106,0.328950
107,107,0.311989
108,108,0.310979
109,109,0.310138
110,110,0.322699
111,111,0.324049
112,112,0.313905
113,113,0.326978
114,114,0.326943
115,115,0.313247
116,116,0.317406
117,117,0.316242
118,118,0.312105
119,119,0.314739
120,120,0.296965
121,121,0.280741
122,122,0.298162
123,123,0.292717
124,124,0.309228
125,125,0.306488
126,126,0.314226
127,127,0.300450
128,128,0.303484
129,129,0.296075
130,130,0.286007
131,131,0.308070
132,132,0.289142
133,133,0.290897
134,134,0.314325
135,135,0.292684
136,136,0.308950
137,137,0.298757
138,138,0.309176
139,139,0.315022
140,140,0.287517
141,141,0.277129
142,142,0.291531
143,143,0.277018
144,144,0.283459
145,145,0.280953
146,146,0.289773
147,147,0.288084
148,148,0.282560
149,149,0.274153
150,150,0.279263
151,151,0.286030
152,152,0.302885
153,153,0.277736
154,154,0.273702
155,155,0.276768
156,156,0.284719
157,157,0.274666
158,158,0.287263
159,159,0.280980
160,160,0.262120
161,161,0.277632
162,162,0.283087
163,163,0.268189
164,164,0.282637
165,165,0.261903
166,166,0.268343
167,167,0.272351
168,168,0.272096
169,169,0.261048
170,170,0.267904
171,171,0.240245
172,172,0.261297
173,173,0.247359
174,174,0.268641
175,175,0.261259
176,176,0.275392
177,177,0.289942
178,178,0.267165
179,179,0.264922
180,180,0.262161
181,181,0.256533
182,182,0.246148
183,183,0.269040
184,184,0.249334
185,185,0.253628
186,186,0.260474
187,187,0.270517
188,188,0.264134
189,189,0.258813
190,190,0.267707
191,191,0.243750
192,192,0.269801
193,193,0.271975
194,194,0.250884
195,195,0.251030
196,196,0.257836
197,197,0.258854
198,198,0.255151
199,199,0.252865
200,200,0.262187
201,201,0.269807
202,202,0.257701
203,203,0.238635
204,204,0.248472
205,205,0.273199
206,206,0.249260
207,207,0.240080
208,208,0.260037
209,209,0.262796
210,210,0.247030
211,211,0.263059
212,212,0.250221
213,213,0.256711
214,214,0.269985
215,215,0.262494
216,216,0.241932
217,217,0.250287
218,218,0.261992
219,219,0.227877
220,220,0.227498
221,221,0.246880
222,222,0.239096
223,223,0.248468
224,224,0.265639
225,225,0.255656
226,226,0.243158
227,227,0.242151
228,228,0.250064
229,229,0.246478
230,230,0.254961
231,231,0.240409
232,232,0.259894
233,233,0.219589
234,234,0.259488
235,235,0.243243
236,236,0.251144
237,237,0.251996
238,238,0.266797
239,239,0.268344
240,240,0.251314
241,241,0.253492
242,242,0.220767
243,243,0.261799
244,244,0.241087
245,245,0.233130
246,246,0.240582
247,247,0.243968
248,248,0.231637
249,249,0.243449
250,250,0.240245
251,251,0.227341
252,252,0.244337
253,253,0.243158
254,254,0.238812
255,255,0.254778
256,256,0.245997
257,257,0.238647
258,258,0.259424
259,259,0.227462
260,260,0.242590
261,261,0.212782
262,262,0.229673
263,263,0.220158
264,264,0.225736
265,265,0.241192
266,266,0.224730
267,267,0.259226
268,268,0.226094
269,269,0.244513
270,270,0.233463
271,271,0.234356
272,272,0.234945
273,273,0.229483
274,274,0.233412
275,275,0.222088
276,276,0.233519
277,277,0.227477
278,278,0.216065
279,279,0.217981
280,280,0.241068
281,281,0.216435
282,282,0.238919
283,283,0.219283
284,284,0.227603
285,285,0.230380
286,286,0.216128
287,287,0.245507
288,288,0.220476
289,289,0.234719
290,290,0.234969
291,291,0.233217
292,292,0.222867
293,293,0.214393
294,294,0.230634
295,295,0.230041
296,296,0.192776
297,297,0.238047
298,298,0.231189
299,299,0.226586
