,train_loss,test_acc,test_error,GFN_losses,test_acc_OOD,test_error_OOD
0,2.2238256335258484,0.1011,8989,0,0.09896666666666666,8989.0
1,1.8358363956212997,0.0992,9008,0,0.10146666666666666,9008.0
2,1.4649273306131363,0.1415,8585,0,0.11726666666666667,8585.0
3,1.0916280299425125,0.2938,7061,0,0.19006666666666663,7061.0
4,0.7872097343206406,0.3018,6981,0,0.19453333333333334,6981.0
5,0.5593810603022575,0.3252,6748,0,0.22383333333333333,6748.0
6,0.46511196345090866,0.3312,6688,0,0.2093666666666667,6688.0
7,0.3602571338415146,0.3383,6617,0,0.2265,6617.0
8,0.3181567769497633,0.372,6280,0,0.2432,6280.0
9,0.23268135078251362,0.3461,6538,0,0.22150000000000003,6538.0
10,0.19398419372737408,0.3414,6586,0,0.22373333333333334,6586.0
11,0.12803705921396613,0.3435,6565,0,0.2239,6565.0
12,0.11551587004214525,0.3736,6264,0,0.23976666666666666,6264.0
13,0.09390287240967155,0.3577,6423,0,0.22693333333333335,6423.0
14,0.11036307038739324,0.348,6520,0,0.22453333333333333,6520.0
15,0.11329341819509864,0.3585,6415,0,0.22526666666666664,6415.0
16,0.14266796177253127,0.3509,6491,0,0.2305,6491.0
17,0.16271422524005175,0.3331,6669,0,0.20503333333333332,6669.0
18,0.16674691997468472,0.3592,6408,0,0.2301333333333333,6408.0
19,0.1676733959466219,0.3637,6363,0,0.2246,6363.0
20,0.1553954528644681,0.3689,6311,0,0.23206666666666664,6311.0
21,0.10606560506857932,0.345,6550,0,0.21340000000000003,6550.0
22,0.07157241553068161,0.3655,6345,0,0.22829999999999998,6345.0
23,0.06851117173209786,0.3708,6292,0,0.2318,6292.0
24,0.04594453168101609,0.3827,6173,0,0.24643333333333337,6173.0
25,0.02371583424974233,0.3681,6319,0,0.233,6319.0
26,0.02765002811793238,0.3767,6233,0,0.23876666666666668,6233.0
27,0.020953807746991515,0.3769,6231,0,0.24416666666666664,6231.0
28,0.03245557958143763,0.3839,6161,0,0.2398,6161.0
29,0.03267481893999502,0.3873,6127,0,0.23353333333333334,6127.0
30,0.02358564716996625,0.376,6240,0,0.23016666666666666,6240.0
31,0.024346214602701366,0.3791,6209,0,0.23586666666666667,6209.0
32,0.011158281966345385,0.3755,6245,0,0.23130000000000003,6245.0
33,0.0070123035402502865,0.3752,6248,0,0.22623333333333337,6248.0
34,0.0097540371643845,0.3874,6126,0,0.24046666666666663,6126.0
35,0.01448527499451302,0.382,6180,0,0.23653333333333335,6180.0
36,0.024456921848468482,0.3771,6229,0,0.22646666666666668,6229.0
37,0.01571396819781512,0.3826,6173,0,0.23450000000000001,6173.0
38,0.025088692869758233,0.3846,6153,0,0.2423,6153.0
39,0.028173360304208472,0.3717,6283,0,0.21993333333333331,6283.0
40,0.04592946084449068,0.3719,6281,0,0.23186666666666667,6281.0
41,0.06555367822875269,0.3699,6301,0,0.23703333333333332,6301.0
42,0.07546068006195128,0.3668,6332,0,0.2426,6332.0
43,0.13445152807980776,0.3588,6412,0,0.2354333333333333,6412.0
44,0.12927946913987398,0.3712,6288,0,0.23209999999999997,6288.0
45,0.09094882011413574,0.3678,6322,0,0.2338,6322.0
46,0.08502967446111143,0.3733,6267,0,0.23366666666666666,6267.0
47,0.08994693984277546,0.3687,6313,0,0.2298,6313.0
48,0.07599442545324564,0.3818,6182,0,0.24233333333333332,6182.0
49,0.10417657252401114,0.3625,6375,0,0.2331,6375.0
50,0.09280490316450596,0.3787,6213,0,0.233,6213.0
51,0.08151714876294136,0.3688,6312,0,0.22083333333333333,6312.0
52,0.05840129987336695,0.3707,6293,0,0.2349,6293.0
53,0.06685985904186964,0.3913,6087,0,0.2411,6087.0
54,0.030494338017888367,0.3865,6134,0,0.23046666666666668,6134.0
55,0.034275411162525415,0.3972,6028,0,0.23009999999999997,6028.0
56,0.038518073270097375,0.3876,6124,0,0.2378,6124.0
57,0.051179446978494525,0.3861,6139,0,0.2368333333333333,6139.0
58,0.04424509353702888,0.3712,6288,0,0.2325,6288.0
59,0.03563195955939591,0.3765,6234,0,0.22740000000000002,6234.0
60,0.038215907639823854,0.3598,6402,0,0.21976666666666667,6402.0
61,0.026071065163705498,0.389,6110,0,0.2362,6110.0
62,0.01915123051730916,0.3929,6071,0,0.2454666666666667,6071.0
63,0.036970318702515215,0.3938,6062,0,0.24256666666666668,6062.0
64,0.032047733329818584,0.3719,6281,0,0.22303333333333333,6281.0
65,0.030420259339734912,0.39,6100,0,0.23386666666666667,6100.0
66,0.028483067158958875,0.3943,6057,0,0.24766666666666667,6057.0
67,0.01570820456254296,0.3864,6135,0,0.24,6135.0
68,0.013822482782416046,0.393,6070,0,0.24206666666666665,6070.0
69,0.010753615926660132,0.3948,6052,0,0.24080000000000001,6052.0
70,0.018734251738351304,0.3869,6131,0,0.24633333333333332,6131.0
71,0.015272260250640102,0.3822,6178,0,0.23666666666666666,6178.0
72,0.03129252803046256,0.3817,6183,0,0.23329999999999998,6183.0
73,0.016765330219641328,0.388,6120,0,0.24306666666666665,6120.0
74,0.02266249860986136,0.3825,6174,0,0.23346666666666668,6174.0
75,0.01953333341225516,0.3747,6253,0,0.23603333333333334,6253.0
76,0.044597269501537085,0.3726,6274,0,0.2326666666666667,6274.0
77,0.02446536929346621,0.3861,6139,0,0.2352666666666667,6139.0
78,0.016634039871860296,0.3774,6226,0,0.23063333333333333,6226.0
79,0.03745183610590175,0.3774,6226,0,0.23450000000000001,6226.0
80,0.039207165711559355,0.3735,6265,0,0.23340000000000002,6265.0
