0,0,0.499677
1,90,0.500400
2,180,0.499740
3,270,0.499911
4,360,0.500080
5,450,0.500010
6,540,0.500774
7,630,0.499521
8,720,0.500674
9,810,0.500116
10,900,0.499512
11,990,0.500594
12,1080,0.499988
13,1170,0.500023
14,1260,0.500797
15,1350,0.499444
16,1440,0.500378
17,1530,0.500094
18,1620,0.500132
19,1710,0.499852
20,1800,0.499748
21,1890,0.500366
22,1980,0.499832
23,2070,0.499968
24,2160,0.499848
25,2250,0.499802
26,2340,0.500045
27,2430,0.499637
28,2520,0.500239
29,2610,0.501521
30,2700,0.500008
31,2790,0.500035
